Année;Numéro;Type de feu;Département;Code INSEE;Commune;Lieu-dit;Code du carreau DFCI;Alerte;Origine de l'alerte;Surface parcourue (m2)
2006;1704;0;2B;2B201;Pancheraccia;;NC80A81;2006-04-24 15:15:00;;6000
2006;1934;0;2B;2B201;Pancheraccia;;NC80D64;2006-05-27 17:56:00;;1000
2006;6955;0;2B;2B201;Pancheraccia;Casaperta;NC80D6;2006-08-14 16:39:00;;200
2006;6951;0;2B;2B205;Patrimonio;;NC66H54;2006-08-14 01:15:00;;10
2006;7533;0;2B;2B205;Patrimonio;;NC66H41;2006-09-13 16:16:00;;200
2006;1993;0;2B;2B207;Penta-di-Casinca;;NC84G11;2006-05-30 14:29:00;;3000
2006;7970;0;2B;2B213;Pianello;;NC62L24;2006-10-29 13:18:00;;300
2006;2886;0;2B;2B220;Piedigriggio;;NC62C93;2006-06-25 17:27:00;;160
2006;8051;0;2B;2B223;Pietralba;;NC64C45;2006-11-10 15:24:00;;2
2006;7176;0;2B;2B236;Poggio-di-Nazza;;NB88A71;2006-08-31 17:57:00;;5000
2006;6891;0;2B;2B239;Poggio-d'Oletta;;NC66K25;2006-08-03 11:06:00;;146900
2006;7530;0;2B;2B239;Poggio-d'Oletta;;NC66K24;2006-09-12 20:48:00;;1300
2006;7273;0;2B;2B246;Porta (La);;NC62K93;2006-09-03 19:06:00;;10
2006;7527;0;2B;2B250;Prunelli-di-Casacconi;;NC84B41;2006-07-20 17:06:00;;30000
2006;5117;0;2B;2B250;Prunelli-di-Casacconi;;NC84A42;2006-08-02 17:23:00;;500
2006;4493;0;2B;2B251;Prunelli-di-Fiumorbo;;NB88D64;2006-07-21 12:06:00;;20000
2006;7709;0;2B;2B251;Prunelli-di-Fiumorbo;;NB88D63;2006-09-23 19:14:00;;500
2006;5109;0;2B;2B257;Rapale;;NC66E22;2006-08-01 18:48:00;;18000
2006;6960;0;2B;2B261;Rogliano;;NC68L94;2006-08-20 05:38:00;;2000
2006;6963;0;2B;2B281;Sisco;Balba;NC88A12;2006-08-23 14:44:00;;300
2006;6970;0;2B;2B283;Solaro;;NB88D95;2006-08-25 13:22:00;;50000
2006;7092;0;2B;2B283;Solaro;;NB88D04;2006-08-29 12:28:00;;10000
2006;320;0;2B;2B286;Sorbo-Ocagnano;;NC84E21;2006-02-17 15:20:00;4;10000
2006;3271;0;2B;2B286;Sorbo-Ocagnano;;NC84C22;2006-07-03 06:04:00;;1300
2006;4224;0;2B;2B286;Sorbo-Ocagnano;;NC84D34;2006-07-15 23:15:00;;100
2006;4227;0;2B;2B286;Sorbo-Ocagnano;;NC84D33;2006-07-16 21:32:00;;300
2006;4315;0;2B;2B286;Sorbo-Ocagnano;;NC84D32;2006-07-17 15:30:00;;20005
2006;4316;0;2B;2B286;Sorbo-Ocagnano;Rte de la mer;NC84E32;2006-07-18 15:47:00;;15000
2006;4618;0;2B;2B286;Sorbo-Ocagnano;;NC84D25;2006-07-25 22:40:00;;20
2006;6956;0;2B;2B287;Sorio;;NC64D85;2006-08-15 11:35:00;;300
2006;7734;0;2B;2B290;Speloncato;;NC44C53;2006-09-27 11:03:00;;40000
2006;7793;0;2B;2B290;Speloncato;Col de Battaglia;NC44E53;2006-10-04 07:16:00;;7000
2006;7794;0;2B;2B290;Speloncato;;NC44C42;2006-10-04 09:49:00;;12000
2006;7815;0;2B;2B290;Speloncato;Col de Battaglia;NC44C41;2006-10-06 11:30:00;;700
2006;7822;0;2B;2B290;Speloncato;;NC44D52;2006-10-09 07:26:00;;50000
2006;947;0;2B;2B292;Sant'Andréa-di-Bozio;;NC62G12;2006-04-01 14:05:00;;1200
2006;7271;0;2B;2B292;Sant'Andréa-di-Bozio;;NC62H13;2006-09-03 11:46:00;;200
2006;4765;0;2B;2B298;Saint-Florent;;NC62E22;2006-07-28 20:13:00;;10400
2006;6932;0;2B;2B298;Saint-Florent;;NC66F21;2006-08-11 19:05:00;;1000
2006;6933;0;2B;2B298;Saint-Florent;;NC66F34;2006-08-11 19:25:00;;500
2006;6937;0;2B;2B298;Saint-Florent;Hts de Saint Florent;NC66G43;2006-08-12 18:25:00;;300
2006;6976;0;2B;2B298;Saint-Florent;;NC66E22;2006-08-25 17:17:00;;10000
2006;8007;0;2B;2B298;Saint-Florent;LOTU;NC66C52;2006-11-02 16:04:00;;120
2006;6947;0;2B;2B301;San-Gavino-di-Tenda;;NC64E81;2006-08-13 06:39:00;;1100
2006;7261;0;2B;2B313;San-Nicolao;;NC82G75;2006-09-01 17:11:00;;20
2006;7532;0;2B;2B313;San-Nicolao;;NC82F73;2006-09-13 15:30:00;;10
2006;6918;0;2B;2B319;Talasani;;NC84F03;2006-08-08 18:52:00;;10
2006;4497;0;2B;2B320;Tallone;;NC80E73;2006-07-22 14:40:00;;15000
2006;6896;0;2B;2B320;Tallone;;NC80E71;2006-08-05 13:53:00;;820000
2006;6961;0;2B;2B320;Tallone;;NC80E62;2006-08-21 21:20:00;;25000
2006;7465;0;2B;2B320;Tallone;Voie ferree;NC80G54;2006-09-10 21:42:00;;600
2006;6895;0;2B;2B332;Urtaca;chierchiu;NC46H02;2006-08-04 12:12:00;;10
2006;7259;0;2B;2B335;Valle-di-Campoloro;;NC82F54;2006-09-01 14:32:00;;200
2006;7945;0;2B;2B341;Venaco;;NC60B73;2006-10-16 17:20:00;;15000
2006;5114;0;2B;2B342;Ventiseri;;NB88A12;2006-08-02 00:36:00;;150
2006;7093;0;2B;2B342;Ventiseri;Palu;NB88C33;2006-08-29 14:06:00;;50000
2006;7267;0;2B;2B343;Venzolasca;;NC84E53;2006-09-02 13:23:00;;50
2006;1989;0;2B;2B346;Vescovato;;NC84C31;2006-05-30 12:03:00;;3000
2006;6924;0;2B;2B346;Vescovato;;NC84D41;2006-08-09 11:16:00;;10
2006;7272;0;2B;2B346;Vescovato;;NC84E45;2006-09-03 16:24:00;;150
2006;7274;0;2B;2B346;Vescovato;Rte du Golo;NC84E51;2006-09-03 21:21:00;;200
2006;7275;0;2B;2B346;Vescovato;Rte du Golo;NC84D51;2006-09-03 23:14:00;;100
2006;7300;0;2B;2B346;Vescovato;;NC84D51;2006-09-04 10:10:00;;200
2006;7302;0;2B;2B346;Vescovato;;NC84F52;2006-09-04 15:40:00;;100
2006;7378;0;2B;2B346;Vescovato;Rte du golo;NC84D54;2006-09-07 13:46:00;;600
2006;1994;0;2B;2B350;Vignale;;NC64L63;2006-05-30 14:30:00;;1000
2006;4744;0;2B;2B350;Vignale;;NC84A54;2006-07-27 14:21:00;;5000
2006;6894;0;2B;2B350;Vignale;;NC64L63;2006-08-03 19:23:00;;20000
2006;1643;0;2B;2B354;Vivario;TATONE;NC60C44;2006-05-11 08:53:00;;1000
2006;4220;0;2B;2B354;Vivario;;NC60C31;2006-07-14 12:22:00;;100
2006;1700;0;2B;2B355;Volpajola;;NC64L45;2006-04-23 15:40:00;;10
2006;7175;0;2B;2B355;Volpajola;;NC82D84;2006-08-31 12:55:00;;500
2005;1440;0;2B;2B084;Cateri;;NC24L52;2005-02-13 12:06:00;;10000
2005;2888;0;2B;2B002;Aghione;;NC80D34;2005-03-17 17:40:00;2;20000
2005;5493;0;2B;2B238;Poggio-di-Venaco;;NC60E95;2005-07-02 14:05:00;;60000
2005;5545;0;2B;2B121;Galéria;;NC02L62;2005-07-07 08:42:00;2;2
2005;5617;0;2B;2B277;Serra-di-Fiumorbo;;NC68L4;2005-07-08 13:13:00;1;1000
2005;5928;0;2B;2B263;Rospigliani;FORET PADULE;NC60E64;2005-07-15 08:14:00;4;50
2005;6548;0;2B;2B140;Lento;VILLAGE;NC64H52;2005-07-27 08:55:00;4;10000
2005;7818;0;2B;2B292;Sant'Andréa-di-Bozio;;NC62F13;2005-08-19 15:35:00;4;500
2005;8385;0;2B;2B364;Zuani;;NC62K01;2005-09-03 11:46:00;;40000
2005;9132;0;2B;2B192;Olmo;;NC84A32;2005-12-31 12:29:00;2;300
2004;3344;0;2B;2B120;Furiani;piste cantelli;NC86A01;2004-06-24 09:48:00;;35000
2004;3527;0;2B;2B159;Meria;;NC88B71;2004-07-01 12:16:00;4;300
2004;6223;0;2B;2B049;Calenzana;BONIFATO;NC22H94;2004-07-25 13:15:00;1;4600000
2003;7039;0;2B;2B143;Linguizzetta;;NC82E0;2003-01-05 11:38:00;;30000
2003;8210;0;2B;2B343;Venzolasca;;NC84D11;2003-07-15 13:10:00;2;30000
2003;9023;0;2B;2B356;Zalana;;NC80B92;2003-08-14 10:55:00;4;30
2002;6927;0;2B;2B188;Olmeta-di-Tuda;;NC66G0;2002-07-01 22:10:00;4;20000
2000;5823;0;2B;2B239;Poggio-d'Oletta;;NC66H12;2000-07-08 12:37:00;4;150000
2000;5828;0;2B;2B298;Saint-Florent;;NC84G34;2000-07-08 13:27:00;4;100
2000;5836;0;2B;2B283;Solaro;;NB88D25;2000-07-08 14:25:00;4;15000
2000;5840;0;2B;2B251;Prunelli-di-Fiumorbo;;NB88B51;2000-07-08 16:27:00;4;15
2000;6076;0;2B;2B314;Santo-Pietro-di-Tenda;;NC66F13;2000-07-08 14:10:00;4;150000
2000;8180;0;2B;2B140;Lento;;NC64G34;2000-08-25 11:15:00;;1000
2000;8181;0;2B;2B096;Corte;;NC62D13;2000-08-25 12:19:00;;500
2000;8186;0;2B;2B150;Lumio;;NC24F55;2000-08-25 15:36:00;;20000
2000;8201;0;2B;2B079;Castello-di-Rostino;;NC64G13;2000-08-29 12:52:00;;1000
2000;8202;0;2B;2B079;Castello-di-Rostino;;NC64G14;2000-08-29 12:52:00;;1000
2000;8203;0;2B;2B079;Castello-di-Rostino;;NC64G13;2000-08-29 12:52:00;;1000
2000;8206;0;2B;2B201;Pancheraccia;;NC62E04;2000-08-30 14:50:00;;15000
2000;8223;0;2B;2B112;Feliceto;;NC44B45;2000-09-02 18:22:00;;40000
2000;8224;0;2B;2B112;Feliceto;;NC44A31;2000-09-02 19:18:00;;40000
2000;8237;0;2B;2B087;Cervione;;NC82F41;2000-09-03 12:20:00;;1500
2000;8261;0;2B;2B182;Occhiatana;;NC44E62;2000-09-03 01:01:00;;4260000
1999;581;0;2B;2B190;Olmi-Cappella;;NC44F4;1999-03-04 14:00:00;;2500
2020;594;0;2A;2A114;Figari;Après Sotta;NB62F84;2020-02-05 00:30:00;;5
2020;4201;0;2A;2A189;Olmeto;Hameau d'Abartello;NB44A83;2020-07-28 15:26:00;;1035
2020;4213;0;2A;2A004;Ajaccio;St Antoine;NB26E91;2020-08-13 11:27:00;;100000
2020;649;0;2A;2A254;Quenza;Pacciunituli;NB66D41;2020-02-21 19:48:00;;5000
2021;2287;0;2A;2A272;Sartène;RD48 Tizzano;NB42D93;2021-05-18 20:37:00;;10
2021;3094;0;2A;2A362;Zonza;Mangia Gatta;NB86E04;2021-06-26 09:04:00;;1
2021;4632;0;2A;2A006;Alata;San Benedetto;NB28F33;2021-07-07 12:37:00;;15
2021;5291;0;2A;2A209;Peri;Erbaido;NB48B44;2021-08-03 15:17:00;;78000
2021;5289;0;2A;2A017;Appietto;Valdarone;NB28F43;2021-07-29 17:25:00;;37000
2021;5290;0;2A;2A017;Appietto;Valdarone;NB28F44;2021-07-29 17:25:00;;357000
2021;5292;0;2A;2A272;Sartène;Route de Molla;NB44H25;2021-08-14 23:06:00;;8000
2021;5705;0;2A;2A163;Monacia-d'Aullène;Mariola;NB42H65;2021-08-27 10:34:00;;18000
2021;5706;0;2A;2A114;Figari;Saline Soprane;NB62C54;2021-08-27 11:01:00;;8000
2021;5707;0;2A;2A288;Sotta;Lastreto;NB64G01;2021-08-27 10:05:00;;20
2021;5708;0;2A;2A114;Figari;U Moru;NB62F95;2021-08-27 09:54:00;;30
2021;5763;0;2A;2A163;Monacia-d'Aullène;FT Funtanaccia;NB42H63;2021-08-01 03:17:00;;20
2021;5776;0;2A;2A017;Appietto;Bocca di Carbinica;NB28F35;2021-08-08 11:25:00;;1
2021;5770;0;2A;2A203;Partinello;Capu Razzozu;NC22B05;2021-08-05 22:00:00;;1
2021;5852;0;2A;2A163;Monacia-d'Aullène;FT Funtanaccia;NB42H62;2021-08-16 11:24:00;;200
2021;5853;0;2A;2A163;Monacia-d'Aullène;Tozza;NB42K62;2021-08-16 21:03:00;;50
2021;5855;0;2A;2A288;Sotta;Chirghinu;NB64F23;2021-08-19 17:48:00;;10
2021;5759;0;2A;2A114;Figari;Vespaju;NB62E75;2021-08-01 03:14:00;;20
2021;3092;0;2A;2A288;Sotta;Pagliaggiolo;NB62H82;2021-06-25 15:27:00;;341
2021;6975;0;2A;2A288;Sotta;Stade;NB64G05;2021-08-16 14:08:00;;10
2021;6977;0;2A;2A114;Figari;Pancolatu;NB62D75;2021-08-19 18:29:00;;100
2021;5700;0;2A;2A103;Cuttoli-Corticchiato;Campiano;NB48C35;2021-08-07 14:58:00;;35000
2021;5709;0;2A;2A048;Calcatoggio;Punta Paliagi;NB28D53;2021-08-24 12:37:00;;140
2021;6162;0;2A;2A103;Cuttoli-Corticchiato;Pisciarella;NB48A23;2021-09-25 15:26:00;;2677
2022;1390;0;2A;2A031;Bastelica;Pointe de Melo;NB48K34;2022-03-12 13:36:00;;825
2022;1580;0;2A;2A324;Tavera;Col de la Scalella;NB48H73;2022-03-27 19:17:00;;35000
2022;2214;0;2A;2A024;Aullène;Acqua Grossa;NB66B35;2022-03-26 16:48:00;;5000
2022;2308;0;2A;2A324;Tavera;Col de Scalella;NB48H73;2022-02-24 17:30:00;;50
2022;3804;0;2A;2A092;Conca;Contre Larghi;NB86C13;2022-07-03 13:52:00;;250
2022;4486;0;2A;2A006;Alata;Chiesa;NB28E24;2022-07-22 02:00:00;;1
2022;4714;0;2A;2A041;Bonifacio;Bocciu;NB62D54;2022-07-15 16:55:00;;1
2022;4720;0;2A;2A362;Zonza;Villata;NB84D75;2022-07-21 12:20:00;;2800
2022;4775;0;2A;2A041;Bonifacio;Erbaiolu;NB62E34;2022-07-27 10:00:00;;300
2022;4787;0;2A;2A114;Figari;Galluci;NB64F04;2022-07-30 12:55:00;;93
2022;5445;0;2A;2A114;Figari;Vignola;NB62D63;2022-08-09 11:39:00;;12000
2022;5448;0;2A;2A247;Porto-Vecchio;Ranella;NB84C24;2022-08-09 18:53:00;;41
2022;5449;0;2A;2A247;Porto-Vecchio;Ranella;NB84C23;2022-08-10 19:09:00;;10
2022;8519;0;2A;2A324;Tavera;Col de la Scalella;NB48H75;2022-03-27 08:25:00;;50
2022;8520;0;2A;2A324;Tavera;Col de la Scalella;NB48H73;2022-03-27 09:05:00;;200
2012;9569;0;2A;2A099;Cozzano;village;NB68D23;2012-08-14 01:11:00;5;50
2013;4736;0;2A;2A272;Sartène;tizzano;NB44F15;2013-08-28 11:12:00;;7000
2018;4650;0;2A;2A090;Coggia;RD56 Lotissement A Capella;NB28E93;2018-10-02 13:31:00;;10
2014;5522;0;2A;2A089;Ciamannacce;Village;NB68C22;2014-09-23 14:02:00;4;60
2014;6623;0;2A;2A200;Palneca;Ciniccia - col de Verde;NB68E7;2014-11-02 10:21:00;6;60
2018;3051;0;2A;2A062;Carbuccia;500m après le pont de Carbuccia;NB48C55;2018-07-29 11:16:00;;50
2018;4651;0;2A;2A090;Coggia;RD56 Lotissement A Capella;NB28E93;2018-10-02 14:56:00;;690
2018;3057;0;2A;2A345;Vero;Calzatoja;NB48D73;2018-08-01 13:48:00;;200
2017;11619;0;2A;2A209;Peri;Erbaghjolu;NB48B44;2017-07-03 17:13:00;;50
2017;11622;0;2A;2A362;Zonza;Pitse du Lamozo;NB66F14;2017-07-01 14:48:00;;20
2017;11623;0;2A;2A031;Bastelica;Radicale;NB48E0;2017-07-14 11:53:00;;10
2017;11625;0;2A;2A345;Vero;Face au camping des Eaux Vives;NB48C63;2017-07-18 18:30:00;;1
2017;11626;0;2A;2A031;Bastelica;Piscia di carnavalli;NB48G13;2017-07-22 10:10:00;;20
2017;11627;0;2A;2A345;Vero;A Cuppulatu - Face camping Eaux Vives;NB48C63;2017-07-23 16:02:00;;14400
2017;11642;0;2A;2A017;Appietto;Col du Listinconu;NB28G32;2017-08-09 21:22:00;;100
2017;11655;0;2A;2A092;Conca;Entre Conca et Favone;NB86C13;2017-09-03 05:09:00;;37000
2017;11657;0;2A;2A288;Sotta;Frassiccia;NB64G24;2017-09-07 12:20:00;;12300
2017;11658;0;2A;2A345;Vero;Camping des Eaux vives;NB48C63;2017-09-07 12:59:00;;10000
2017;11643;0;2A;2A272;Sartène;RT Loretto;NB44H55;2017-08-15 11:46:00;;2
2017;11644;0;2A;2A018;Arbellara;Acoravo;NB44K65;2017-08-15 12:03:00;;300
2017;11662;0;2A;2A247;Porto-Vecchio;Résidence Albizzias;NB84A31;2017-09-12 12:38:00;;20
2017;11647;0;2A;2A118;Fozzano;Entre Burgo et les Martini;NB44H95;2017-08-17 14:22:00;;300
2017;11664;0;2A;2A247;Porto-Vecchio;Conti;NB62L83;2017-09-15 12:01:00;;12000
2017;11653;0;2A;2A272;Sartène;Pullitrone - RT40;NB44F23;2017-08-30 12:15:00;;14000
2017;11666;0;2A;2A247;Porto-Vecchio;Cala d'Oro;NB82A92;2017-09-16 17:06:00;;60
2017;11669;0;2A;2A247;Porto-Vecchio;Alzu di Gallina;NB64H45;2017-09-21 15:22:00;;20
2017;11776;0;2A;2A031;Bastelica;Route de la station Ese;NB48L32;2017-03-24 18:47:00;;2256000
2017;12060;0;2A;2A345;Vero;Route col de Tartavello;NB48D84;2017-06-24 01:21:00;;100
2017;12061;0;2A;2A014;Ambiegna;Piste de Cardu;NB28G82;2017-07-08 14:44:00;;10
2018;2542;0;2A;2A247;Porto-Vecchio;Lotissement Les Lièges - Route d'Arca;NB64L24;2018-07-11 21:29:00;;50
2019;2031;0;2A;2A247;Porto-Vecchio;Quartier Baccaghju;NB64L33;2019-03-22 12:09:00;;20
2009;9384;0;2A;2A017;Appietto;Route de Lava;NB28E43;2009-07-20 14:09:00;;927073
2019;1905;0;2A;2A041;Bonifacio;Carrefour de Scopeto;NB62D51;2019-04-22 12:29:00;;1000
2019;2879;0;2A;2A247;Porto-Vecchio;Plage de Palombaggia Parking la Voile Bleue;NB84C1;2019-06-14 20:09:00;;5
2019;2885;0;2A;2A181;Ocana;Gigliu;NB48D14;2019-06-22 04:22:00;;1140
2019;3900;0;2A;2A181;Ocana;Pont de la Vanna;NB48D01;2019-06-29 05:36:00;;300
2019;3907;0;2A;2A181;Ocana;Entre Pont de la Vanna et Ocana sur D3 et D103;NB48D01;2019-07-03 23:12:00;;1100
2019;5841;0;2A;2A247;Porto-Vecchio;Pavellone à proximité des antennes;NB84B32;2019-08-28 19:01:00;;20
2019;5842;0;2A;2A247;Porto-Vecchio;Route de Palombaggia après la résidence Belvédère. Bordure de RT;NB84A11;2019-08-29 19:33:00;;5
2019;6405;0;2A;2A092;Conca;Livisani;NB86C14;2019-07-20 22:24:00;;200
2019;6538;0;2A;2A247;Porto-Vecchio;Quartier Matonara;NB64L33;2019-09-27 15:06:00;;420
