Année;Numéro;Type de feu;Département;Code INSEE;Commune;Lieu-dit;Code du carreau DFCI;Alerte;Origine de l'alerte;Surface parcourue (m2)
2002;4590;0;2A;2A065;Cargèse;DEPOT D'ORDURES;NC00L34;2002-06-23 13:55:00;3;210000
2002;6539;0;2A;2A065;Cargèse;DEPOT D'ORDURES;NC00L23;2002-07-30 14:10:00;3;65000
2002;7435;0;2A;2A114;Figari;;NB62E73;2002-08-20 14:39:00;3;45000
2002;6548;0;2A;2A163;Monacia-d'Aullène;DEPOT D'ordures;NB42L82;2002-08-01 00:14:00;3;5000
2002;6547;0;2A;2A247;Porto-Vecchio;BALA;NB64K21;2002-07-31 18:08:00;3;50
2002;6535;0;2A;2A249;Propriano;;NB44E6;2002-07-30 01:26:00;3;50
2002;4599;0;2A;2A262;Rosazia;DEPOT D'ordures;NC40A11;2002-07-01 17:00:00;3;150
2002;6551;0;2A;2A266;Salice;tartavello -DO;NB48C81;2002-08-01 23:37:00;3;200
2002;5666;0;2A;2A269;Sari-Solenzara;;NB86E61;2002-07-12 05:34:00;3;300
2002;5655;0;2A;2A271;Sarrola-Carcopino;baleone;NB28K15;2002-07-09 11:35:00;3;3000
2002;4586;0;2A;2A288;Sotta;vangonu;NB62K82;2002-06-21 13:12:00;3;1200
2002;6244;0;2A;2A359;Zicavo;;NB68C04;2002-07-24 15:06:00;3;250
2001;1058;0;2A;2A198;Ota;le reservoir;NC20D85;2001-02-25 15:53:00;3;10000
2001;1652;0;2A;2A247;Porto-Vecchio;piccovaggia;NB84A24;2001-05-07 11:23:00;3;100
2001;1667;0;2A;2A247;Porto-Vecchio;route de muratelo;NB64H13;2001-05-30 14:57:00;3;2000
2001;2708;0;2A;2A345;Vero;;NB48D83;2001-06-21 13:15:00;3;1000
2001;2713;0;2A;2A198;Ota;depot d'ordures;NC20E75;2001-06-21 18:14:00;3;100
2001;2763;0;2A;2A228;Pietrosella;;NB46F51;2001-07-05 13:01:00;3;300
2001;2764;0;2A;2A349;Viggianello;DEPOT D'ORDURES;NB44F5;2001-07-05 13:05:00;3;2500000
2001;2776;0;2A;2A331;Urbalacone;;NB46F55;2001-07-08 17:59:00;3;200
2001;2778;0;2A;2A103;Cuttoli-Corticchiato;;NB48B34;2001-07-09 12:00:00;3;4000
2001;4106;0;2A;2A090;Coggia;SAGONE;NC20D03;2001-07-22 13:31:00;3;800
2001;4114;0;2A;2A345;Vero;;NB48D82;2001-07-24 11:32:00;3;50
2001;4135;0;2A;2A198;Ota;;NC20E75;2001-07-30 05:10:00;3;10
2001;4137;0;2A;2A154;Marignana;CIUNI;NC20A35;2001-07-31 12:02:00;3;20000
2001;4615;0;2A;2A330;Ucciani;;NB48F75;2001-08-06 10:50:00;3;20
2001;4630;0;2A;2A041;Bonifacio;camparo;NB62E21;2001-08-07 11:51:00;3;15000
2001;5192;0;2A;2A348;Vico;;NC20E14;2001-08-10 11:07:00;3;1500
2001;5202;0;2A;2A090;Coggia;LIAMONE;NB28E82;2001-08-12 21:06:00;3;20
2001;5210;0;2A;2A004;Ajaccio;MILLELI;NB28F05;2001-08-15 15:06:00;3;3000
2001;6052;0;2A;2A249;Propriano;tivolaggio;NB44D31;2001-08-21 12:31:00;3;150
2001;6063;0;2A;2A139;Lecci;;NB84B55;2001-08-23 11:58:00;3;145000
2001;7957;0;2A;2A247;Porto-Vecchio;bala;NB64H32;2001-09-09 13:45:00;3;20
2001;7964;0;2A;2A215;Pianottoli-Caldarello;;NB62B65;2001-09-09 18:50:00;3;90000
2000;6078;0;2B;2B096;Corte;;NC62D14;2000-07-11 18:30:00;4;70000
2000;6089;0;2B;2B224;Pietracorbara;;NC88A23;2000-07-13 14:28:00;4;20
1999;310;0;2B;2B096;Corte;;NC62C12;1999-01-29 18:25:00;3;30
1999;542;0;2B;2B187;Olmeta-di-Capocorso;;NC66K82;1999-03-21 11:20:00;;100000
1999;572;0;2B;2B356;Zalana;;NC80B9;1999-03-24 14:45:00;3;25000
1999;578;0;2B;2B315;Santo-Pietro-di-Venaco;;NC60C84;1999-04-03 14:23:00;3;10000
1999;579;0;2B;2B309;Santa-Maria-di-Lota;;NC66L7;1999-04-03 16:05:00;;30000
1999;582;0;2B;2B354;Vivario;;NC60C3;1999-04-06 15:45:00;;2000
1998;1347;0;2B;2B281;Sisco;;NC88A14;1998-07-29 11:30:00;3;20
