Année;Numéro;Type de feu;Département;Code INSEE;Commune;Lieu-dit;Code du carreau DFCI;Alerte;Origine de l'alerte;Surface parcourue (m2)
1999;7171;0;2A;2A357;Zérubia;;NB46L15;1999-07-08 13:50:00;3;10
1999;7173;0;2A;2A198;Ota;;NC20F82;1999-07-08 15:55:00;1;400
1999;7174;0;2A;2A212;Piana;;NC20D65;1999-07-08 20:03:00;3;10
1999;7177;0;2A;2A092;Conca;bergeries de casale;NB86B34;1999-07-09 13:25:00;3;100
1999;7212;0;2A;2A324;Tavera;;NC40G01;1999-07-09 18:35:00;3;10
1999;7213;0;2A;2A324;Tavera;;NC40G02;1999-07-09 18:35:00;3;10
1999;7214;0;2A;2A324;Tavera;;NB48F92;1999-07-09 18:35:00;3;10
1999;7238;0;2A;2A362;Zonza;;NB64H82;1999-07-10 14:05:00;1;500
1999;7539;0;2A;2A032;Bastelicaccia;bottacina;NB48A01;1999-07-23 10:28:00;3;100
1999;7552;0;2A;2A018;Arbellara;;NB44G73;1999-07-23 15:00:00;3;500
1999;7553;0;2A;2A362;Zonza;illarata;NB64G93;1999-07-23 15:15:00;3;20
1999;7558;0;2A;2A254;Quenza;;NB66E25;1999-07-23 15:55:00;4;100
1999;7632;0;2A;2A160;Moca-Croce;;NB46H05;1999-07-23 05:30:00;3;100
1999;7697;0;2A;2A006;Alata;pichio;NB28G33;1999-07-30 15:45:00;3;100
1999;7940;0;2A;2A160;Moca-Croce;st pierre;NB46H13;1999-08-29 17:14:00;4;100
1998;900;0;2A;2A198;Ota;CAPO SAN PETRU;NC20E94;1998-06-23 08:50:00;2;1000
1998;990;0;2A;2A323;Tavaco;;NB48D74;1998-08-03 14:02:00;3;30
1998;991;0;2A;2A345;Vero;;NB48E81;1998-08-03 14:02:00;4;20
1998;994;0;2A;2A247;Porto-Vecchio;BOCCA D'EL ORO;NB84A02;1998-08-05 18:49:00;3;2000
1998;999;0;2A;2A031;Bastelica;;NB48H14;1998-08-07 13:58:00;1;10
1998;1047;0;2A;2A100;Cristinacce;CAPO DI MELU;NC20L84;1998-08-20 15:02:00;4;25000
1998;1048;0;2A;2A288;Sotta;VACCA;NB64E23;1998-08-20 15:36:00;3;30
1998;1049;0;2A;2A142;Levie;BOCCA DI FERULA;NB64E31;1998-08-20 16:16:00;1;300
1998;1050;0;2A;2A108;Évisa;;NC20K72;1998-08-20 21:07:00;3;5000
1997;1108;0;2A;2A024;Aullène;TANA;NB46L25;1997-08-21 16:38:00;3;3000
1997;1092;0;2A;2A040;Bocognano;;NB48L92;1997-08-18 18:08:00;3;10
1997;956;0;2A;2A092;Conca;TARCO;NB86E11;1997-07-07 16:01:00;3;10
1997;1148;0;2A;2A108;Évisa;;NC20H81;1997-09-03 18:57:00;4;40
1997;1115;0;2A;2A211;Petreto-Bicchisano;VALLE MALLA;NB46F65;1997-08-22 15:52:00;3;10
1997;913;0;2A;2A215;Pianottoli-Caldarello;CAVE COOPERATIVE;NB62B62;1997-05-29 15:15:00;6;10000
1997;1100;0;2A;2A247;Porto-Vecchio;MUCHITONE;NB64G34;1997-08-19 20:02:00;3;20
1997;1089;0;2A;2A269;Sari-Solenzara;;NB86D73;1997-08-17 15:11:00;3;20
1997;1114;0;2A;2A284;Sollacaro;FILITOSA;NB46C04;1997-08-22 14:53:00;3;10
1997;1097;0;2A;2A324;Tavera;;NB48G91;1997-08-19 14:45:00;3;5000
1997;1107;0;2A;2A324;Tavera;;NC40F02;1997-08-21 16:40:00;3;20
1997;1102;0;2A;2A348;Vico;;NC20H43;1997-08-20 14:33:00;3;100
1996;728;0;2A;2A006;Alata;SAN BENEDETTO;NB28F24;1996-08-02 15:25:00;3;10000
1996;601;0;2A;2A017;Appietto;LA CARRIERE;NB28E32;1996-06-16 16:37:00;3;500
1996;726;0;2A;2A017;Appietto;GOLFE DE LAVA;NB28D23;1996-08-02 14:33:00;3;10000
1996;730;0;2A;2A017;Appietto;GOLFE DE LAVA;NB28E31;1996-08-02 15:57:00;3;20000
1996;803;0;2A;2A041;Bonifacio;;NB62G24;1996-08-21 19:35:00;3;15
1996;702;0;2A;2A131;Guagno;;NC40D32;1996-07-28 11:55:00;5;10
1996;804;0;2A;2A131;Guagno;;NC40C22;1996-08-22 06:20:00;3;10
1996;667;0;2A;2A204;Pastricciola;;NC40G25;1996-07-20 16:27:00;4;600
1996;805;0;2A;2A212;Piana;SAN MARTINU;NC20A54;1996-08-22 09:40:00;3;10000
1996;616;0;2A;2A247;Porto-Vecchio;MARINE DI FIORI;NB84A42;1996-06-26 13:00:00;3;100
1996;861;0;2A;2A247;Porto-Vecchio;;NB84A31;1996-09-07 12:50:00;4;10
1996;862;0;2A;2A247;Porto-Vecchio;;NB84A24;1996-09-07 17:54:00;3;10
1996;696;0;2A;2A282;Soccia;;NC40C54;1996-07-28 10:15:00;3;10
1996;668;0;2A;2A288;Sotta;BORIVOLI;NB64E15;1996-07-20 16:35:00;3;10
1996;686;0;2A;2A288;Sotta;;NB64D21;1996-07-24 13:25:00;3;500
1996;669;0;2A;2A300;San-Gavino-di-Carbini;;NB64G85;1996-07-20 20:08:00;3;20
1996;790;0;2A;2A300;San-Gavino-di-Carbini;;NB64H75;1996-08-19 20:07:00;3;200
1996;806;0;2A;2A357;Zérubia;VALE MALE;NB66L15;1996-08-22 10:57:00;4;10
1995;950;0;2A;2A100;Cristinacce;;NC20L71;1995-07-29 14:27:00;;1000
1995;863;0;2A;2A249;Propriano;;NB44E64;1995-06-30 18:45:00;;800
1994;969;0;2A;2A041;Bonifacio;;NB62E24;1994-07-29 14:02:00;;600
1994;972;0;2A;2A114;Figari;;NB62C6;1994-07-30 10:25:00;;20
1994;1071;0;2A;2A247;Porto-Vecchio;;NB64H22;1994-08-27 17:04:00;;6000
1994;1109;0;2A;2A212;Piana;TETE DU LION;NC20B62;1994-09-13 19:33:00;;100
1992;1502;0;2B;2B096;Corte;VALLEE RESTONICA;NC40K91;1992-08-04 08:59:00;1;1000
2009;5957;0;2B;2B283;Solaro;Monte Malo;NB66H94;2009-08-27 06:10:00;;8000
2009;5959;0;2B;2B136;Lama;Pont de Vico;NC64A74;2009-08-27 14:10:00;;100
2009;5960;0;2B;2B223;Pietralba;Pedano;NC64B51;2009-08-27 14:22:00;;100
2009;5963;0;2B;2B124;Ghisoni;Kirie Eleison;NB68G94;2009-08-29 14:47:00;;500
2008;4131;0;2B;2B007;Albertacce;Piste de Colga;NC42D04;2008-08-26 18:35:00;;2
2008;4132;0;2B;2B007;Albertacce;Bergerie Pratelle;NC42A12;2008-08-26 19:40:00;;15
2008;4305;0;2B;2B007;Albertacce;;NC42D02;2008-09-01 21:04:00;;5
2008;4722;0;2B;2B023;Asco;;NC44E01;2008-10-11 14:05:00;;2000
2021;7437;0;2B;2B175;Nessa;;NC44C4;2021-10-11 12:22:00;;5000
2022;4905;0;2B;2B096;Corte;bergerie de capelaccia;NC62C3;2022-08-02 16:00:00;;23000
2022;4904;0;2B;2B304;San-Lorenzo;;NC62H6;2022-08-02 15:36:00;;5
2022;4902;0;2B;2B003;Aiti;village;NC62E8;2022-08-02 16:18:00;;5
2008;4301;0;2B;2B096;Corte;Tavignano;NC42G01;2008-09-01 19:24:00;;2
2008;4034;0;2B;2B169;Morosaglia;cima terseto;NC64E01;2008-08-26 17:34:00;;200
2008;4035;0;2B;2B208;Perelli;;NC82B44;2008-08-26 18:08:00;;10
2008;4303;0;2B;2B341;Venaco;Verghellu;NC60B62;2008-09-02 17:15:00;;5
2008;4304;0;2B;2B354;Vivario;Manganellu;NC60B54;2008-09-02 17:17:00;;100
2007;2008;0;2B;2B003;Aiti;Casa Luna;NC62E85;2007-05-27 17:48:00;;1
2007;2113;0;2B;2B193;Omessa;LANO;NC62D75;2007-06-02 22:08:00;;10
2007;2217;0;2B;2B190;Olmi-Cappella;Foret de Melaja;NC44E12;2007-06-08 15:52:00;;1
2007;4319;0;2B;2B292;Sant'Andréa-di-Bozio;;NC62F05;2007-08-04 16:24:00;;4500
2007;4507;0;2B;2B354;Vivario;;NC60B32;2007-07-09 11:39:00;;567700
2007;4509;0;2B;2B314;Santo-Pietro-di-Tenda;;NC64E95;2007-08-08 15:01:00;;5
