Année;Numéro;Type de feu;Département;Code INSEE;Commune;Lieu-dit;Code du carreau DFCI;Alerte;Origine de l'alerte;Surface parcourue (m2)
2011;2025;0;2A;2A144;Lopigna;VILLAGE;NB28L91;2011-03-22 13:41:00;3;250
2011;2550;0;2A;2A163;Monacia-d'Aullène;GIANNUCCIO;NB42L71;2011-06-25 10:40:00;3;100
2011;3817;0;2A;2A163;Monacia-d'Aullène;D50;NB42L74;2011-07-22 14:08:00;3;4
2011;2496;0;2A;2A181;Ocana;ARGHIACCA;NB48C05;2011-06-17 07:27:00;3;2000
2011;2530;0;2A;2A181;Ocana;pont de lavana;NB48D01;2011-06-18 11:17:00;3;2500
2011;6395;0;2A;2A181;Ocana;PONT DE LA VANA;NB48C13;2011-09-14 14:33:00;3;3000
2011;332;0;2A;2A198;Ota;PORTO;NC20D81;2011-01-01 00:33:00;3;50
2011;3282;0;2A;2A198;Ota;PORTO;NC20C85;2011-07-14 23:28:00;4;50
2011;333;0;2A;2A200;Palneca;COL DE VERDE;NB68D42;2011-01-17 13:03:00;3;2000
2011;6393;0;2A;2A200;Palneca;Foret de PIATTONE;NB68E33;2011-09-11 13:08:00;3;105000
2011;334;0;2A;2A209;Peri;Pharmacie RN 193;NB48B41;2011-01-22 12:48:00;3;100
2011;335;0;2A;2A209;Peri;VILLAGE;NB48D45;2011-01-25 15:05:00;3;1500
2011;501;0;2A;2A209;Peri;OLMU;NB48D41;2011-02-12 12:12:00;3;1500
2011;2350;0;2A;2A209;Peri;PONTICELLO;NB84A35;2011-05-14 16:21:00;3;200
2011;2359;0;2A;2A209;Peri;pharmacie;NB48B54;2011-05-20 16:54:00;3;1000
2011;2492;0;2A;2A209;Peri;ERBAGHJOLU;NB48B44;2011-06-14 18:03:00;3;30000
2011;2533;0;2A;2A211;Petreto-Bicchisano;VILLAGE;NB46G22;2011-06-18 18:53:00;3;1000
2011;3263;0;2A;2A247;Porto-Vecchio;PALOMBAGGIA;NB84C14;2011-07-03 15:31:00;3;3000
2011;3267;0;2A;2A247;Porto-Vecchio;COVASINA;NB84A34;2011-07-06 15:35:00;3;23000
2011;3285;0;2A;2A247;Porto-Vecchio;BOCCA DI L'ORU;NB84A13;2011-07-15 14:52:00;3;10
2011;3288;0;2A;2A247;Porto-Vecchio;CAMPING PIRELLI;NB84C34;2011-07-15 20:49:00;3;1000
2011;4665;0;2A;2A247;Porto-Vecchio;Rte de PALOMBAGGIA;NB84A11;2011-08-08 17:31:00;3;10
2011;3268;0;2A;2A249;Propriano;FRUSTERU;NB44E65;2011-07-07 14:09:00;3;170
2011;2452;0;2A;2A254;Quenza;RAMACA;NB66D23;2011-05-23 11:08:00;3;10
2011;2560;0;2A;2A259;Rezza;NUCCICHIE;NC40D12;2011-06-28 10:24:00;3;2000
2011;2349;0;2A;2A269;Sari-Solenzara;haut de SOLENZARA;NB86D85;2011-05-14 14:35:00;3;500
2011;4654;0;2A;2A271;Sarrola-Carcopino;sous le village;NB48A64;2011-07-26 17:04:00;3;2
2011;4664;0;2A;2A272;Sartène;NN196 NAVARA;NB44F23;2011-08-07 14:45:00;3;6300
2011;5327;0;2A;2A276;Serra-di-Ferro;FAVALELLA;NB44B95;2011-08-26 14:10:00;3;3000
2011;2021;0;2A;2A284;Sollacaro;RE 57;NB44D81;2011-03-12 10:43:00;3;600
2011;4657;0;2A;2A308;Sainte-Lucie-de-Tallano;COL ST ROCH;nb64c84;2011-08-01 17:56:00;3;5000
2011;2355;0;2A;2A312;Santa-Maria-Siché;CEPPO;NB46G71;2011-05-17 16:55:00;3;50
2011;2564;0;2A;2A323;Tavaco;VILLAGE;NB48C65;2011-06-28 13:11:00;3;400
2011;2642;0;2A;2A323;Tavaco;SUARICCHIO;NB48C65;2011-06-28 18:22:00;3;100
2011;2638;0;2A;2A324;Tavera;VILLAGE;NB48G81;2011-06-28 14:42:00;3;20
2011;2024;0;2A;2A330;Ucciani;PRATI;NB48F75;2011-03-21 14:40:00;3;3000
2011;2295;0;2A;2A330;Ucciani;village;nb48f74;2011-04-08 22:32:00;3;10
2011;2353;0;2A;2A345;Vero;VILLAGE;NB48D85;2011-05-16 16:37:00;3;2000
2011;2358;0;2A;2A345;Vero;VILLAGE;NB48D83;2011-05-20 16:11:00;3;200
2011;2361;0;2A;2A345;Vero;VITICULI;NB48C72;2011-05-21 10:53:00;3;500
2011;2458;0;2A;2A345;Vero;VILLAGE accrobranche;NB48D83;2011-05-29 13:52:00;3;400
2011;2488;0;2A;2A345;Vero;SUARICCIO;NB48C62;2011-06-11 17:08:00;3;1500
2011;6427;0;2A;2A345;Vero;VILLAGE;NB48D83;2011-10-04 14:35:00;3;200
2011;2357;0;2A;2A348;Vico;GHILIANI;NC20H33;2011-05-20 12:59:00;3;5000
2011;2360;0;2A;2A348;Vico;RTE DE SAGONE;NC20G21;2011-05-20 21:16:00;3;10000
2011;2470;0;2A;2A348;Vico;Rte de NESA;NC20H34;2011-06-02 19:15:00;3;100
2011;6922;0;2A;2A348;Vico;Appriciani;NC20G25;2011-10-10 14:56:00;3;8000
2011;2332;0;2A;2A362;Zonza;PINARELLO;NB84D72;2011-05-13 12:07:00;3;100
2011;2486;0;2A;2A362;Zonza;ste lucie povo;NB84D85;2011-06-10 10:17:00;3;100
2011;2493;0;2A;2A362;Zonza;STE LUCIE POVO;NB84E95;2011-06-15 12:01:00;3;30
2011;2647;0;2A;2A362;Zonza;ste lucie povo;NB84D91;2011-06-30 14:11:00;3;400
2011;5322;0;2A;2A362;Zonza;STE LUCIE POVO;NB84D91;2011-08-20 21:57:00;3;500
2010;5717;0;2A;2A001;Afa;GPT SCOLAIRE;NB28K34;2010-10-02 15:57:00;4;300
2010;2847;0;2A;2A017;Appietto;LISTINCONE;NB28G33;2010-07-29 12:44:00;3;10000
2010;1208;0;2A;2A028;Balogna;VILLAGE;NC20G33;2010-06-29 21:05:00;3;1000
2010;5345;0;2A;2A032;Bastelicaccia;VILLAGE;NB48A14;2010-09-20 18:47:00;3;10
2010;1110;0;2A;2A041;Bonifacio;CENTRE MEDICAL;NB62D44;2010-05-29 19:24:00;3;50
2010;1142;0;2A;2A041;Bonifacio;ACQUA PERUTA;NB62G21;2010-06-06 15:58:00;3;40
2010;1169;0;2A;2A041;Bonifacio;ARAGUINA;NB62G12;2010-06-18 13:39:00;3;200
2010;821;0;2A;2A048;Calcatoggio;ANCONE;NB28D53;2010-04-13 18:00:00;3;4000
2010;5347;0;2A;2A048;Calcatoggio;TIUCCIA;NB28G52;2010-09-21 11:35:00;3;10
2010;5338;0;2A;2A070;Casaglione;TIUCCIA;NB28F75;2010-09-20 09:05:00;3;10
2010;5714;0;2A;2A085;Cauro;BARRACONE;NB46C93;2010-10-02 14:25:00;3;100000
2010;1112;0;2A;2A090;Coggia;PENISOLA;NB28E93;2010-05-30 13:18:00;3;800
2010;5713;0;2A;2A099;Cozzano;GIOVICACCE;NB68B05;2010-10-02 14:15:00;3;300
2010;2961;0;2A;2A103;Cuttoli-Corticchiato;CASETTA;NB48A22;2010-07-30 14:48:00;3;300
2010;831;0;2A;2A119;Frasseto;CUDETA;NB46H93;2010-04-22 17:06:00;3;600
2010;2960;0;2A;2A139;Lecci;GOLFU DI SOGNU;NB84B55;2010-07-30 13:04:00;3;2000
2010;1114;0;2A;2A142;Levie;GENDARMERIE;NB64D81;2010-05-30 22:37:00;3;10
2010;833;0;2A;2A181;Ocana;MIELERIE;NB48D12;2010-05-03 21:08:00;3;30
2010;5343;0;2A;2A181;Ocana;Pont de la PIERRE;NB48B04;2010-09-20 14:16:00;3;10
2010;2959;0;2A;2A189;Olmeto;BARACCI;NB28B93;2010-07-30 12:32:00;3;5
2010;2392;0;2A;2A198;Ota;PORTO;NC20C85;2010-07-15 00:45:00;3;10
2010;1113;0;2A;2A200;Palneca;VILLAGE;NB68D33;2010-05-30 19:19:00;3;100
2010;827;0;2A;2A203;Partinello;VILLAGE;NC22C01;2010-04-20 09:44:00;3;50
2010;5326;0;2A;2A209;Peri;PISTE dfci;NB48D41;2010-09-12 17:37:00;3;2500
2010;5715;0;2A;2A209;Peri;VILLAGE;NB48A45;2010-10-02 15:15:00;3;300
2010;1202;0;2A;2A211;Petreto-Bicchisano;HAMEAU CALO;NB46G33;2010-06-26 19:44:00;3;20
2010;5340;0;2A;2A215;Pianottoli-Caldarello;A TORRA;NB26B55;2010-09-20 10:26:00;3;10
2010;1111;0;2A;2A247;Porto-Vecchio;CONTI;NB62L84;2010-05-30 10:52:00;3;200
2010;2742;0;2A;2A247;Porto-Vecchio;A CHIAPPA;NB84D32;2010-07-24 01:06:00;3;20000
2010;5341;0;2A;2A247;Porto-Vecchio;MURATELLO;NB64H21;2010-09-20 10:33:00;3;10
2010;1109;0;2A;2A249;Propriano;TAVARIA;NB44D55;2010-05-28 16:33:00;3;100
2010;1146;0;2A;2A249;Propriano;HOTEL MIRAMAR;NB44E63;2010-06-07 16:23:00;3;20
2010;5726;0;2A;2A249;Propriano;stade;NB44E63;2010-10-06 11:18:00;2;50
2010;4159;0;2A;2A254;Quenza;ASINAU;NB66F45;2010-08-12 06:20:00;3;14000
2010;1164;0;2A;2A266;Salice;COL DE TARTAVELLO;NB48C93;2010-06-12 19:07:00;3;20
2010;392;0;2A;2A268;Sampolo;VILLAGE;NB68C24;2010-03-18 16:25:00;3;50
2010;1206;0;2A;2A269;Sari-Solenzara;VILLAGE;NB86D85;2010-06-29 11:10:00;3;200
2010;1151;0;2A;2A276;Serra-di-Ferro;PORTO POLLO;NB44A81;2010-06-09 15:05:00;3;2000
2010;5731;0;2A;2A284;Sollacaro;village;NB46E04;2010-10-10 12:07:00;3;33000
2010;830;0;2A;2A288;Sotta;BORIVOLI;NB64F15;2010-04-21 20:05:00;3;50
2010;810;0;2A;2A300;San-Gavino-di-Carbini;GUALDARICCIU;NB64E93;2010-03-30 16:34:00;3;500
2010;5710;0;2A;2A322;Tasso;Rte  de Pinetto;NB68A13;2010-10-02 10:23:00;3;15000
2010;5711;0;2A;2A331;Urbalacone;VILLAGE;NB46F51;2010-10-02 13:23:00;3;300
2010;5339;0;2A;2A345;Vero;SUARICCHIO;NB68D61;2010-09-20 09:49:00;3;100
2010;5348;0;2A;2A345;Vero;VILLAGE;NB48D83;2010-09-21 11:46:00;3;10
2010;5712;0;2A;2A345;Vero;village;NB48D71;2010-10-02 14:04:00;3;200
2010;812;0;2A;2A348;Vico;VILLAGE;NC20H33;2010-03-30 16:54:00;3;10
2010;832;0;2A;2A349;Viggianello;VETARO;NB44G61;2010-05-01 10:24:00;3;20
2010;5716;0;2A;2A351;Villanova;POGGIO;NB28D15;2010-10-02 15:47:00;3;100
2009;1371;0;2A;2A119;Frasseto;;nb46h82;2009-03-14 14:10:00;3;150
2009;1373;0;2A;2A114;Figari;VIGNOLA;NB62D65;2009-03-14 15:45:00;3;500
2009;1375;0;2A;2A247;Porto-Vecchio;FERRUCCIO;NB64E54;2009-03-17 11:34:00;3;30
2009;1377;0;2A;2A099;Cozzano;Rte de PALNECCA;NB28D12;2009-03-19 15:00:00;3;1500
2009;1380;0;2A;2A065;Cargèse;stade;NC00L12;2009-03-21 11:26:00;3;300
2009;1382;0;2A;2A041;Bonifacio;CAVALO MORTO;NB62G23;2009-03-21 12:25:00;3;300
2009;1385;0;2A;2A211;Petreto-Bicchisano;Rond Point;NB46G21;2009-03-21 16:04:00;3;400
2009;1387;0;2A;2A186;Olivese;VILLAGE;NB66L62;2009-03-21 19:19:00;3;600
2009;1389;0;2A;2A142;Levie;PADASANI;NB64D94;2009-03-22 12:13:00;3;200
2009;1392;0;2A;2A119;Frasseto;;NB46K85;2009-03-22 13:12:00;3;150
2009;1394;0;2A;2A209;Peri;Plaine de PERI;NB48B54;2009-03-23 17:37:00;3;3000
2009;1395;0;2A;2A247;Porto-Vecchio;PEZZA CARDA;NB84A42;2009-03-24 12:19:00;3;10
2009;1396;0;2A;2A247;Porto-Vecchio;TRINITE;NB84A53;2009-03-24 12:48:00;3;300
2009;1397;0;2A;2A247;Porto-Vecchio;FOSSI;NB84B64;2009-03-24 13:00:00;3;15000
2009;1399;0;2A;2A247;Porto-Vecchio;TRINITE;NB48A53;2009-03-24 13:40:00;3;300
2009;1408;0;2A;2A269;Sari-Solenzara;VILLAGE;NB86C62;2009-03-26 14:42:00;3;100
2009;1410;0;2A;2A041;Bonifacio;SANTA MANZA;NB62L34;2009-03-26 16:42:00;3;100
2009;1412;0;2A;2A065;Cargèse;Rte de PERU;NC00L15;2009-03-27 10:04:00;3;1000
2009;1891;0;2A;2A099;Cozzano;CITY STADE;NB68D01;2009-04-08 15:19:00;3;150
2009;1893;0;2A;2A362;Zonza;PINARELLU;NB84D44;2009-04-13 20:19:00;3;5
2009;1895;0;2A;2A247;Porto-Vecchio;PALAVESE;NB64K42;2009-04-15 09:47:00;3;15
2009;1905;0;2A;2A041;Bonifacio;plage de rondinara;NB62L61;2009-04-28 16:46:00;3;20
2009;1909;0;2A;2A362;Zonza;PINARELLU;NB84D85;2009-04-29 12:15:00;3;30
2009;1954;0;2A;2A041;Bonifacio;GOLFE SANTA MANZA;NB62H14;2009-05-03 14:18:00;3;30
2009;1996;0;2A;2A139;Lecci;;NB84A85;2009-05-08 16:36:00;3;800
2009;1998;0;2A;2A114;Figari;TARRABUCCETA;NB62E82;2009-05-09 13:59:00;3;50
2009;2008;0;2A;2A362;Zonza;pointe de testa;NB84E93;2009-05-11 14:09:00;3;200
2009;2027;0;2A;2A362;Zonza;SLPV;NB84C95;2009-05-15 16:18:00;3;100
2009;2057;0;2A;2A247;Porto-Vecchio;OSPEDALE;NB64G63;2009-05-20 11:46:00;3;2000
2009;2095;0;2A;2A272;Sartène;RTE DE MOLA;NB44H33;2009-05-27 15:14:00;3;50
2009;2107;0;2A;2A041;Bonifacio;MARINA DI CAVU;NB62L23;2009-05-29 16:52:00;3;60
2009;2111;0;2A;2A247;Porto-Vecchio;WELDOM;NB64L32;2009-05-30 15:48:00;3;100
2009;3029;0;2A;2A017;Appietto;COL SAN BASTIANO;NB28F54;2009-06-03 17:03:00;3;2000
2009;3030;0;2A;2A272;Sartène;RN 196;NB42H84;2009-06-04 09:27:00;3;20
2009;3031;0;2A;2A232;Pila-Canale;VILLAGE;NB46D32;2009-06-04 12:23:00;3;200
2009;3035;0;2A;2A212;Piana;VISTALE;NC20A61;2009-06-05 11:01:00;3;1000
2009;3036;0;2A;2A362;Zonza;Ste Lucie Povo;NC20A61;2009-06-05 13:33:00;3;600
2009;3046;0;2A;2A288;Sotta;VILLAGE;NB64G03;2009-06-10 11:05:00;3;4000
2009;3050;0;2A;2A211;Petreto-Bicchisano;ETS SCOLAIRE;NB46G22;2009-06-10 14:12:00;3;50
2009;3052;0;2A;2A004;Ajaccio;Chemin de TORRETA;NB26F95;2009-06-10 16:36:00;3;7000
2009;3056;0;2A;2A017;Appietto;VILLAGE;NB28G42;2009-06-11 12:20:00;3;8000
2009;3059;0;2A;2A092;Conca;MARMONTAJA;nb86b15;2009-06-12 09:03:00;3;200
2009;3062;0;2A;2A130;Grosseto-Prugna;Hameaux PORTICCIO;NB26L71;2009-06-12 15:15:00;3;30
2009;3065;0;2A;2A128;Granace;village;NB44K42;2009-06-12 16:24:00;3;3000
2009;3071;0;2A;2A362;Zonza;PONT ST ANTOINE;NB66E14;2009-06-14 13:08:00;3;10
2009;3072;0;2A;2A004;Ajaccio;FINOSELLO;NB28G05;2009-06-15 12:45:00;3;2500
2009;3073;0;2A;2A228;Pietrosella;PETINELLO;NB26K52;2009-06-15 14:33:00;3;10000
2009;3095;0;2A;2A189;Olmeto;BARACCI;NB44G82;2009-06-17 18:58:00;3;1500
2009;3099;0;2A;2A276;Serra-di-Ferro;HAUT DU VILLAGE;NB24L93;2009-06-18 21:16:00;3;2000
2009;3100;0;2A;2A247;Porto-Vecchio;MURATELLO;NB64H21;2009-06-18 22:16:00;3;100
2009;3102;0;2A;2A091;Cognocoli-Monticchi;VILLAGE;NB46D41;2009-06-19 15:52:00;4;90000
2009;3107;0;2A;2A189;Olmeto;Rte de la PLAGE;NB44D75;2009-06-21 13:45:00;3;200
2009;3235;0;2A;2A249;Propriano;CAPO LAUROSO;NB44D64;2009-06-28 02:55:00;3;150
2009;3236;0;2A;2A142;Levie;GITES RURAUX;NB64D81;2009-06-28 12:42:00;3;20
2009;3244;0;2A;2A247;Porto-Vecchio;BALA;NB84G21;2009-06-30 15:31:00;3;80
2009;3558;0;2A;2A312;Santa-Maria-Siché;GENDARMERIE;NB46G71;2009-07-02 14:15:00;3;10
2009;3560;0;2A;2A312;Santa-Maria-Siché;VILLAGE;NB46G74;2009-07-02 16:29:00;3;300
2009;3561;0;2A;2A130;Grosseto-Prugna;MARE E MACCHIA;NB26K61;2009-07-02 19:27:00;3;200
2009;3567;0;2A;2A351;Villanova;SCAGLIOLI;NB28D23;2009-07-05 14:05:00;3;5000
2009;3570;0;2A;2A276;Serra-di-Ferro;PORTO POLLO;NB24L84;2009-07-06 16:22:00;3;300
2009;3584;0;2A;2A209;Peri;Carriere;NB48B45;2009-07-09 13:19:00;3;200
2009;3586;0;2A;2A006;Alata;pichio;NB28G33;2009-07-09 18:09:00;3;6000
2009;3589;0;2A;2A351;Villanova;MARCHESE;NB28E12;2009-07-11 13:48:00;3;60000
2009;4700;0;2A;2A027;Azzana;VILLAGE;NC40D02;2009-07-12 04:45:00;3;520
2009;4713;0;2A;2A108;Évisa;village;NC20H84;2009-07-13 22:23:00;3;100
2009;4724;0;2A;2A004;Ajaccio;LA CONFINA 2;NB28H13;2009-07-15 12:23:00;3;17500
2009;5163;0;2A;2A004;Ajaccio;FINOSELLO;NB28G05;2009-07-22 17:16:00;3;50
2009;5198;0;2A;2A004;Ajaccio;MADONUCCIA;NB28G05;2009-07-25 16:46:00;3;2000
2009;6120;0;2A;2A041;Bonifacio;CAVALLO MORTO;NB62G23;2009-08-16 13:53:00;3;400
2009;6121;0;2A;2A004;Ajaccio;VAZZIO;NB28H04;2009-08-18 12:38:00;3;800
2009;6145;0;2A;2A017;Appietto;LISTINCONE;NB28G32;2009-08-21 15:31:00;3;5
2009;8003;0;2A;2A114;Figari;vituli;nb62d63;2009-09-10 13:18:00;3;59000
2008;5810;0;2A;2A004;Ajaccio;MEZZAVIA;NB28H14;2008-09-04 19:14:00;3;300
2008;5902;0;2A;2A008;Albitreccia;DO;NB46E62;2008-10-20 12:09:00;3;10
2008;4198;0;2A;2A017;Appietto;GOLFE DE LAVA;NB28F44;2008-08-13 15:30:00;3;5000
2008;5896;0;2A;2A018;Arbellara;VILLAGE;NB44H73;2008-10-19 12:40:00;3;100000
2008;5839;0;2A;2A035;Belvédère-Campomoro;;NB44D34;2008-10-01 18:21:00;3;300
2008;2559;0;2A;2A041;Bonifacio;Rte de CANNETO;NB62K34;2008-01-26 16:23:00;3;20
2008;2579;0;2A;2A041;Bonifacio;POGGIO D'OLMO;nb62k51;2008-02-12 13:27:00;3;2000
2008;2681;0;2A;2A065;Cargèse;FUNTANELLO;NC20B03;2008-06-06 15:45:00;3;2000
2008;2684;0;2A;2A065;Cargèse;VILLAGE;NC00L13;2008-06-08 16:40:00;3;2000
2008;2585;0;2A;2A066;Cargiaca;VILLAGE;NB44L92;2008-02-16 16:35:00;3;3000
2008;2676;0;2A;2A070;Casaglione;TIUCCIA;NB28F74;2008-05-26 15:15:00;3;20000
2008;5823;0;2A;2A089;Ciamannacce;;NB68C23;2008-09-09 10:30:00;3;1500
2008;4173;0;2A;2A092;Conca;tarcu;NB86E24;2008-06-30 12:52:00;3;300
2008;2599;0;2A;2A099;Cozzano;village;NB68D14;2008-03-01 10:17:00;3;200
2008;5850;0;2A;2A099;Cozzano;;NB68B24;2008-10-05 18:37:00;3;1500
2008;2683;0;2A;2A114;Figari;POGGIALE;NB62D85;2008-06-08 16:13:00;3;800
2008;2686;0;2A;2A114;Figari;SAN GAVINO;NB62C81;2008-06-23 10:49:00;3;400
2008;2600;0;2A;2A139;Lecci;VILLAGE;NB84B71;2008-03-01 12:01:00;3;200
2008;5852;0;2A;2A139;Lecci;ST CYPRIEN;NB84C65;2008-10-06 12:16:00;3;1500
2008;2576;0;2A;2A142;Levie;ciniccia;NB64D94;2008-02-09 12:44:00;3;100
2008;2588;0;2A;2A142;Levie;VILLAGE;NB64C83;2008-02-17 23:06:00;3;10
2008;2601;0;2A;2A142;Levie;RTE PASQUINI;NB64C83;2008-03-02 11:55:00;3;100
2008;5892;0;2A;2A142;Levie;VILLAGE;NB64D81;2008-10-17 15:20:00;3;1000
2008;2575;0;2A;2A146;Loreto-di-Tallano;village;nb44l95;2008-02-08 17:51:00;3;100
2008;5888;0;2A;2A160;Moca-Croce;MOCA;NB46H32;2008-10-11 14:19:00;3;20
2008;2622;0;2A;2A209;Peri;VILLAGE;NB48D45;2008-04-20 18:56:00;3;20000
2008;3401;0;2A;2A209;Peri;ERBAIDO;NB48B44;2008-07-22 14:23:00;3;400
2008;5837;0;2A;2A209;Peri;gendarmerie;NB48A43;2008-10-01 15:53:00;3;1000
2008;2598;0;2A;2A211;Petreto-Bicchisano;tassinca;NB46A03;2008-02-29 17:55:00;3;200
2008;5844;0;2A;2A215;Pianottoli-Caldarello;VILLAGE;NB62B65;2008-10-03 12:01:00;3;500
2008;5872;0;2A;2A215;Pianottoli-Caldarello;PIANOTOLLI;NB62C64;2008-10-11 11:24:00;3;300
2008;2582;0;2A;2A247;Porto-Vecchio;palombaggia;NB84A11;2008-02-14 15:07:00;3;20
2008;2586;0;2A;2A247;Porto-Vecchio;MARINE DI FIORI;NB84A43;2008-02-16 17:01:00;3;500
2008;4180;0;2A;2A247;Porto-Vecchio;PIFANO;NB84A34;2008-08-04 17:40:00;3;160
2008;5833;0;2A;2A247;Porto-Vecchio;TRINITE;NB84A42;2008-09-17 16:24:00;3;150
2008;5845;0;2A;2A247;Porto-Vecchio;TRINITE;NB84A55;2008-10-04 02:37:00;3;550
2008;5847;0;2A;2A247;Porto-Vecchio;PALAVESE;NB64K41;2008-10-04 16:20:00;3;4000
2008;5881;0;2A;2A247;Porto-Vecchio;MAZZETA;NB84A21;2008-10-11 12:57:00;;100
2008;5891;0;2A;2A247;Porto-Vecchio;ARCA;NB64H15;2008-10-17 14:21:00;3;500
2008;2590;0;2A;2A249;Propriano;CAPO LAUROSO;NB44D64;2008-02-22 11:57:00;3;50
2008;5890;0;2A;2A249;Propriano;TAVARIA - ZI;NB44E53;2008-10-12 14:39:00;3;5000
2008;2663;0;2A;2A258;Renno;cerasa;NC20K52;2008-05-07 20:39:00;3;600
2008;2580;0;2A;2A268;Sampolo;village;nb68c24;2008-02-12 18:11:00;3;1200
2008;2597;0;2A;2A272;Sartène;minora;nb42h84;2008-02-29 17:55:00;3;50
2008;3177;0;2A;2A272;Sartène;SERRAGIA;NB42H84;2008-07-14 12:14:00;3;2500
2008;2616;0;2A;2A276;Serra-di-Ferro;CUPABIA;NB24L92;2008-04-05 18:46:00;3;200
2008;5840;0;2A;2A300;San-Gavino-di-Carbini;ARRAGIO;NB84A51;2008-10-02 10:56:00;3;1500
2008;2595;0;2A;2A312;Santa-Maria-Siché;;nb46g81;2008-02-24 18:37:00;3;400
2008;2605;0;2A;2A312;Santa-Maria-Siché;VILLAGE;NB46G71;2008-03-04 18:03:00;3;10000
2008;2612;0;2A;2A322;Tasso;VILLAGE;NB68B24;2008-03-19 11:46:00;3;150
2008;2669;0;2A;2A322;Tasso;VILLAGE;NB68A12;2008-05-09 21:38:00;3;10000
2008;2679;0;2A;2A322;Tasso;PINETTO;NB68A13;2008-05-28 20:37:00;3;2500
2008;2577;0;2A;2A348;Vico;QUARTIER PIEVE;NC20H35;2008-02-11 11:49:00;3;100
2008;4210;0;2A;2A349;Viggianello;CHAMPION;NB44F64;2008-08-12 12:51:00;3;1100
2008;5899;0;2A;2A351;Villanova;REDELACCIA;NB28C24;2008-10-20 13:51:00;3;11000
2008;5887;0;2A;2A359;Zicavo;VILLAGE;NB68C03;2008-10-11 14:15:00;3;300
2008;5853;0;2A;2A362;Zonza;FAUTEA;NB86E05;2008-10-06 14:30:00;3;50000
2008;5836;0;2A;2A363;Zoza;village;NB64B94;2008-10-01 13:20:00;3;5000
2007;2859;0;2A;2A089;Ciamannacce;;NB68C82;2007-01-13 16:05:00;3;30
2007;3342;0;2A;2A065;Cargèse;Rte de PIANA;NC00L12;2007-01-28 16:29:00;3;500
2007;3346;0;2A;2A300;San-Gavino-di-Carbini;ribba;NB84A61;2007-02-04 16:02:00;3;10
2007;3348;0;2A;2A272;Sartène;bilia;NB44E35;2007-02-17 16:42:00;3;10
2007;3349;0;2A;2A065;Cargèse;Rte de Port;NC00L01;2007-02-24 15:09:00;3;500
2007;3350;0;2A;2A041;Bonifacio;PARAGANU;NB62F24;2007-02-27 18:40:00;6;150
2007;3352;0;2A;2A041;Bonifacio;ST JEAN;NB62H02;2007-03-04 15:11:00;3;1500
2007;3355;0;2A;2A041;Bonifacio;ST JEAN;NB62K01;2007-03-11 12:03:00;3;1500
2007;3356;0;2A;2A048;Calcatoggio;PEVANI;NB28D42;2007-03-11 18:35:00;3;5000
2007;3358;0;2A;2A288;Sotta;STADE;NB64H04;2007-03-13 11:11:00;3;200
2007;3359;0;2A;2A200;Palneca;st antoine;NB68F33;2007-03-15 14:44:00;3;500
2007;3360;0;2A;2A276;Serra-di-Ferro;CUPABIA;NB24L91;2007-03-15 16:41:00;3;600
2007;3361;0;2A;2A041;Bonifacio;SANTA MANZA;NB68K24;2007-03-16 12:55:00;3;2500
2007;3362;0;2A;2A200;Palneca;SCRIVANO;NB68E32;2007-03-17 14:41:00;3;800
2007;3363;0;2A;2A247;Porto-Vecchio;TRINITE;NB84A53;2007-03-18 10:14:00;3;50
2007;3364;0;2A;2A247;Porto-Vecchio;MURATELLO;NB64G22;2007-03-18 10:47:00;3;30
2007;3365;0;2A;2A114;Figari;Tarrabucceta;NB62F82;2007-03-18 12:10:00;3;1500
2007;3367;0;2A;2A040;Bocognano;Poggiolo;NB48K93;2007-03-18 17:30:00;3;50
2007;3629;0;2A;2A345;Vero;VILLAGE;NB48D71;2007-04-08 12:09:00;3;500
2007;3631;0;2A;2A345;Vero;;NB48D71;2007-04-11 11:33:00;3;200
2007;3633;0;2A;2A118;Fozzano;;NB44H73;2007-04-12 16:20:00;3;2000
2007;3634;0;2A;2A272;Sartène;iena;NB44L12;2007-04-12 17:23:00;3;10000
2007;3635;0;2A;2A326;Tolla;VILLAGE;NB48F31;2007-04-13 20:51:00;3;800
2007;3637;0;2A;2A189;Olmeto;Chateau d'eau;NB44E81;2007-04-15 12:34:00;3;20
2007;3638;0;2A;2A129;Grossa;;NB44F34;2007-04-15 19:18:00;3;100
2007;3639;0;2A;2A114;Figari;Ogliastrello;NB62E83;2007-04-16 08:57:00;3;10
2007;3640;0;2A;2A041;Bonifacio;;NB62G11;2007-04-16 18:12:00;3;15
2007;3643;0;2A;2A066;Cargiaca;;NB46L03;2007-04-19 11:54:00;3;200
2007;3644;0;2A;2A200;Palneca;Scrivano;NB68E31;2007-04-19 15:15:00;3;3000
2007;3647;0;2A;2A323;Tavaco;au dessus du village;NB48C62;2007-04-23 15:05:00;3;100
2007;3649;0;2A;2A092;Conca;Saparellu;NB86B13;2007-04-23 16:39:00;3;50
2007;3650;0;2A;2A114;Figari;Testa;NB62C53;2007-04-26 11:26:00;3;10
2007;3985;0;2A;2A362;Zonza;Cavu;nb86d03;2007-04-26 18:00:00;3;30
2007;3988;0;2A;2A272;Sartène;;NB44G35;2007-04-27 20:34:00;3;1000
2007;3991;0;2A;2A362;Zonza;TESTA;NB84E94;2007-05-11 14:56:00;3;400
