Année;Numéro;Type de feu;Département;Code INSEE;Commune;Lieu-dit;Code du carreau DFCI;Alerte;Origine de l'alerte;Surface parcourue (m2)
2006;7817;0;2B;2B049;Calenzana;;NC24G02;2006-10-08 19:46:00;;1500
2006;6938;0;2B;2B057;Canale-di-Verde;;NC82G14;2006-08-12 20:56:00;;50
2006;2617;0;2B;2B124;Ghisoni;;NB68D92;2006-06-13 17:12:00;;400
2006;7104;0;2B;2B145;Loreto-di-Casinca;;NC84B22;2006-08-30 21:01:00;;1500
2006;2619;0;2B;2B153;Manso;Barghiana;NC22G44;2006-06-14 16:25:00;;200
2006;4743;0;2B;2B165;Moncale;;NC24G15;2006-07-27 11:24:00;;20
2006;1726;0;2B;2B168;Monticello;;NC44B94;2006-05-17 13:12:00;;200
2006;1697;0;2B;2B176;Nocario;Erbaghiu;NC62L84;2006-04-11 03:20:00;;818700
2006;317;0;2B;2B185;Oletta;POTERIE;NC66G12;2006-02-17 12:18:00;3;3000
2006;426;0;2B;2B190;Olmi-Cappella;;NC44E45;2006-03-01 12:04:00;3;50
2006;8009;0;2B;2B190;Olmi-Cappella;;NC44F31;2006-11-03 15:05:00;;200
2006;8060;0;2B;2B190;Olmi-Cappella;;NC44G73;2006-11-11 16:34:00;;5000
2006;8066;0;2B;2B190;Olmi-Cappella;;NC44G73;2006-11-12 11:01:00;;20000
2006;329;0;2B;2B201;Pancheraccia;;NC80A73;2006-02-18 17:37:00;3;4
2006;342;0;2B;2B202;Parata;;NC82B64;2006-02-19 14:37:00;3;15000
2006;8006;0;2B;2B235;Pioggiola;;NC44D45;2006-11-02 11:03:00;;10000
2006;8057;0;2B;2B235;Pioggiola;;NC44D54;2006-11-11 12:17:00;;500
2006;8255;0;2B;2B235;Pioggiola;;NC44D42;2006-12-04 09:44:00;;800
2006;1990;0;2B;2B239;Poggio-d'Oletta;;NC66H22;2006-05-30 12:13:00;;800
2006;435;0;2B;2B242;Poggio-Mezzana;;NC82F82;2006-03-03 16:05:00;3;7000
2006;1182;0;2B;2B242;Poggio-Mezzana;;NC82F93;2006-04-13 21:08:00;3;500
2006;7795;0;2B;2B274;Scolca;;NC64L54;2006-10-04 11:18:00;;10000
2006;8225;0;2B;2B274;Scolca;;NC64K52;2006-11-21 11:33:00;;8000
2006;7100;0;2B;2B283;Solaro;;NB88D04;2006-08-30 10:28:00;;300
2006;340;0;2B;2B292;Sant'Andréa-di-Bozio;;NC62F05;2006-02-18 11:55:00;3;1000
2006;6949;0;2B;2B301;San-Gavino-di-Tenda;;NC64E82;2006-08-13 12:16:00;;10
2006;1120;0;2B;2B333;Vallecalle;;NC64H95;2006-04-11 02:18:00;3;71200
2006;1332;0;2B;2B333;Vallecalle;;NC64H9;2006-04-25 09:53:00;3;20000
2006;1935;0;2B;2B333;Vallecalle;;NC64H91;2006-05-29 17:57:00;;500
2006;6925;0;2B;2B346;Vescovato;;NC84D41;2006-08-09 12:02:00;;10
2006;7098;0;2B;2B346;Vescovato;;NC84C43;2006-08-30 09:56:00;;20
2006;8064;0;2B;2B355;Volpajola;;NC64L41;2006-11-12 11:44:00;;200
2005;1447;0;2B;2B290;Speloncato;;NC44D54;2005-02-13 15:20:00;3;30000
2005;3010;0;2B;2B242;Poggio-Mezzana;;NC82F84;2005-03-16 13:15:00;3;10000
2005;3973;0;2B;2B058;Canari;;NC68G22;2005-05-06 17:42:00;4;5000
2005;5921;0;2B;2B275;Sermano;;NC62E1;2005-07-04 14:27:00;3;1000
2005;6173;0;2B;2B167;Montegrosso;plaine montemaggiore;NC24H43;2005-07-20 15:10:00;3;60
2005;6529;0;2B;2B343;Venzolasca;;NC84E42;2005-07-25 11:04:00;3;40000
2005;6806;0;2B;2B332;Urtaca;;NC44L85;2005-07-31 19:47:00;3;30000
2005;8692;0;2B;2B123;Ghisonaccia;;NB88B8;2005-10-02 18:14:00;3;20
2005;9118;0;2B;2B230;Piève;;NC64F82;2005-12-28 13:44:00;3;200
2005;9121;0;2B;2B334;Valle-d'Alesani;;NC80C42;2005-12-28 10:43:00;3;3000
2004;1725;0;2B;2B025;Avapessa;;NC44A6;2004-01-13 14:26:00;3;1000
2004;1727;0;2B;2B109;Farinole;;NC66H6;2004-01-13 14:46:00;3;10
2004;1742;0;2B;2B020;Aregno;;NC24K6;2004-01-14 16:39:00;3;20
2004;1744;0;2B;2B230;Piève;;NC66G0;2004-01-14 17:21:00;3;10000
2004;1753;0;2B;2B225;Pietra-di-Verde;;NC82F2;2004-01-15 18:35:00;3;3000
2004;1897;0;2B;2B173;Muro;;NC44C7;2004-02-07 16:33:00;3;200
2004;1898;0;2B;2B121;Galéria;;NC22D9;2004-02-07 16:10:00;3;200
2004;1904;0;2B;2B296;Sant'Antonino;;NC44A7;2004-02-08 15:34:00;3;500
2004;3149;0;2B;2B072;Casalta;;NC84B05;2004-03-06 12:18:00;3;4000
2004;3179;0;2B;2B150;Lumio;RESIDENCE SALDUCCI;NC24G5;2004-06-12 10:04:00;3;50000
2004;3183;0;2B;2B314;Santo-Pietro-di-Tenda;;NC66C3;2004-06-13 12:45:00;3;20000
2004;3189;0;2B;2B095;Corscia;;NC42K3;2004-06-19 16:08:00;3;8000
2004;3198;0;2B;2B096;Corte;;NC62C2;2004-06-21 12:37:00;3;1500
2004;3199;0;2B;2B009;Aléria;ROUTE DE LA MER;NC80H2;2004-06-21 13:38:00;3;1000
2004;3348;0;2B;2B042;Borgo;;NC84B83;2004-06-27 13:05:00;3;2000
2004;5602;0;2B;2B143;Linguizzetta;;NC80F85;2004-07-27 11:55:00;3;80000
2004;5829;0;2B;2B143;Linguizzetta;ST PANCRACE;NC80F83;2004-07-21 14:38:00;3;30000
2004;6644;0;2B;2B123;Ghisonaccia;;NB88B95;2004-08-13 15:35:00;3;10000
2003;7086;0;2B;2B252;Pruno;;NC84D1;2003-03-23 15:52:00;3;80000
2003;7109;0;2B;2B058;Canari;;NC68G1;2003-03-23 11:35:00;3;3000
2003;7169;0;2B;2B030;Barrettali;;NC68H42;2003-05-18 15:45:00;3;30000
2003;7225;0;2B;2B123;Ghisonaccia;;NC88C81;2003-06-28 13:08:00;3;8000
2003;8235;0;2B;2B009;Aléria;;NC80G21;2003-07-19 16:45:00;3;500
2003;9181;0;2B;2B009;Aléria;;NC80H21;2003-09-13 14:02:00;3;50
2003;9356;0;2B;2B364;Zuani;;NC62L05;2003-09-11 16:35:00;3;30
2003;9376;0;2B;2B315;Santo-Pietro-di-Venaco;;NC62E82;2003-09-21 13:12:00;2;30
2003;9377;0;2B;2B261;Rogliano;ROUTE DES POUBELLES;NC68L91;2003-09-21 22:30:00;3;20
2002;6934;0;2B;2B039;Bisinchi;;NC64H2;2002-07-11 15:55:00;4;40000
2002;3236;0;2B;2B280;Silvareccio;;NC84B1;2002-01-18 16:13:00;3;20000
2001;1984;0;2B;2B281;Sisco;;NC88C13;2001-06-17 14:23:00;3;1500
2001;7862;0;2B;2B223;Pietralba;;NC64B53;2001-08-19 17:11:00;3;20000
2001;7992;0;2B;2B293;Sant'Andréa-di-Cotone;;NC82F31;2001-09-01 13:28:00;2;2432500
2001;8142;0;2B;2B020;Aregno;;NC24L62;2001-09-09 19:09:00;3;40000
2001;8320;0;2B;2B009;Aléria;;NB88G91;2001-07-02 13:58:00;3;90000
2000;5810;0;2B;2B328;Tox;;NC80E91;2000-07-08 20:46:00;3;30000
2000;5815;0;2B;2B123;Ghisonaccia;GARE;NB88C84;2000-07-08 10:02:00;4;400
2000;6104;0;2B;2B009;Aléria;;NC80G11;2000-07-17 14:08:00;4;30000
2000;6109;0;2B;2B229;Pietroso;;NC60G31;2000-07-18 00:00:00;3;200
2000;8028;0;2B;2B343;Venzolasca;;NC84E43;2000-07-23 00:00:00;3;30000
2000;8059;0;2B;2B332;Urtaca;;NC64B81;2000-07-24 08:38:00;3;80000
2000;8076;0;2B;2B074;Casanova;;NC62C05;2000-08-04 04:05:00;3;1000
2000;8144;0;2B;2B341;Venaco;;NC60A52;2000-08-15 13:23:00;3;5000
2000;8148;0;2B;2B223;Pietralba;;NC64B32;2000-08-21 16:24:00;3;10000
2000;8217;0;2B;2B096;Corte;;NC62C12;2000-09-02 12:56:00;;500
1998;1165;0;2B;2B143;Linguizzetta;;NC80G71;1998-03-08 19:05:00;3;8000
1998;1225;0;2B;2B109;Farinole;;NC66K65;1998-07-08 14:30:00;3;1500
1998;1246;0;2B;2B049;Calenzana;;NC24K33;1998-07-15 11:00:00;3;50
1998;1483;0;2B;2B352;Ville-di-Paraso;;NC44D74;1998-08-21 10:44:00;3;70000
1998;1499;0;2B;2B170;Morsiglia;;NC68H85;1998-08-23 16:30:00;3;600
1997;1397;0;2B;2B002;Aghione;;NC80A2;1997-02-14 15:26:00;3;10
1997;1448;0;2B;2B007;Albertacce;;NC42E24;1997-03-19 16:40:00;3;40
1997;1444;0;2B;2B009;Aléria;;NC80G35;1997-03-13 11:45:00;3;2000
1997;1604;0;2B;2B009;Aléria;;NC80F2;1997-08-22 14:35:00;3;2000
1997;1449;0;2B;2B010;Algajola;;NC24K74;1997-03-19 10:15:00;3;300
1997;1463;0;2B;2B015;Ampriani;;NC80A91;1997-03-20 17:01:00;3;5000
1997;1400;0;2B;2B020;Aregno;;NC24K6;1997-02-14 15:00:00;3;5000
1997;1401;0;2B;2B020;Aregno;;NC24K6;1997-02-14 18:10:00;3;5000
1997;1393;0;2B;2B029;Barbaggio;;NC66H3;1997-02-14 11:45:00;;6000
1997;1813;0;2B;2B036;Bigorno;;NC64F53;1997-09-27 12:10:00;3;15000
1997;1391;0;2B;2B037;Biguglia;;NC86A1;1997-02-14 07:25:00;3;2000
1997;1418;0;2B;2B039;Bisinchi;;NC64G22;1997-02-27 13:15:00;3;1000
1997;1348;0;2B;2B039;Bisinchi;;NC64H33;1997-03-08 14:30:00;3;10000
1997;1427;0;2B;2B042;Borgo;;NC84A63;1997-03-08 10:27:00;3;1000
1997;1354;0;2B;2B042;Borgo;;NC84B61;1997-03-10 13:15:00;3;10000
1997;1351;0;2B;2B042;Borgo;;NC84B73;1997-03-10 14:45:00;3;20000
1997;1378;0;2B;2B042;Borgo;;NC84A7;1997-03-19 13:52:00;3;40000
1997;1426;0;2B;2B043;Brando;;NC86B92;1997-03-02 12:00:00;3;100
1997;1323;0;2B;2B049;Calenzana;;NC24B03;1997-02-14 13:44:00;3;10000
1997;1324;0;2B;2B049;Calenzana;;NC24F23;1997-02-14 13:45:00;3;10000
1997;1399;0;2B;2B049;Calenzana;;NC24G0;1997-02-14 13:45:00;3;5000
1997;1350;0;2B;2B049;Calenzana;;NC24F23;1997-03-09 14:11:00;3;20000
1997;1434;0;2B;2B049;Calenzana;;NC24G03;1997-03-11 15:55:00;3;1500
1997;1451;0;2B;2B049;Calenzana;;NC24F14;1997-03-19 11:47:00;3;500
1997;1777;0;2B;2B049;Calenzana;;NC24F13;1997-09-23 14:20:00;3;5000
1997;1848;0;2B;2B049;Calenzana;;NC24F13;1997-10-01 14:25:00;3;150
1997;1330;0;2B;2B050;Calvi;;NC24E43;1997-02-27 16:36:00;3;30000
1997;1361;0;2B;2B050;Calvi;;NC24F31;1997-03-11 10:30:00;3;20000
1997;1367;0;2B;2B053;Campi;;NC82C02;1997-03-12 13:39:00;3;10000
1997;1369;0;2B;2B053;Campi;;NC82C0;1997-03-17 17:00:00;3;20005
1997;1413;0;2B;2B057;Canale-di-Verde;;NC82D1;1997-02-27 17:20:00;3;5000
1997;1494;0;2B;2B058;Canari;;NC68F2;1997-05-04 11:30:00;3;15000
1997;1509;0;2B;2B059;Canavaggia;;NC64F2;1997-07-18 22:25:00;3;15000
1997;1424;0;2B;2B069;Casabianca;;NC64L02;1997-03-01 14:15:00;3;1000
1997;1360;0;2B;2B077;Castellare-di-Casinca;;NC84E25;1997-03-11 20:00:00;3;20000
1997;1379;0;2B;2B077;Castellare-di-Casinca;;NC84E2;1997-03-19 16:32:00;3;50000
1997;1447;0;2B;2B079;Castello-di-Rostino;;NC64F11;1997-03-16 16:15:00;3;5000
1997;1457;0;2B;2B079;Castello-di-Rostino;;NC64K11;1997-03-19 10:55:00;3;2000
1997;1435;0;2B;2B084;Cateri;;NC24K52;1997-03-11 10:55:00;3;2000
1997;1461;0;2B;2B087;Cervione;;NC82G41;1997-03-20 13:00:00;3;25000
1997;1433;0;2B;2B121;Galéria;;NC22F84;1997-03-11 20:00:00;3;500
1997;1326;0;2B;2B124;Ghisoni;;NC60F15;1997-02-26 20:35:00;3;35000
1997;1344;0;2B;2B124;Ghisoni;;NC80A14;1997-02-28 15:05:00;3;20000
1997;1380;0;2B;2B124;Ghisoni;;NC80A1;1997-03-19 09:45:00;3;200000
1997;1402;0;2B;2B138;Lavatoggio;;NC24L5;1997-02-14 16:05:00;3;500
1997;1349;0;2B;2B138;Lavatoggio;;NC24H51;1997-03-09 14:00:00;3;100000
1997;1902;0;2B;2B138;Lavatoggio;;NC24K55;1997-10-12 22:00:00;3;2000
1997;1333;0;2B;2B143;Linguizzetta;;NC80E94;1997-02-27 13:05:00;3;10000
1997;1414;0;2B;2B143;Linguizzetta;;NC82E0;1997-02-27 17:40:00;3;1000
1997;1422;0;2B;2B143;Linguizzetta;;NC82D15;1997-02-28 16:30:00;3;5000
1997;1437;0;2B;2B143;Linguizzetta;;NC80G83;1997-03-11 12:35:00;3;5000
1997;1442;0;2B;2B143;Linguizzetta;;NC80K71;1997-03-13 14:15:00;3;2500
1997;1320;0;2B;2B145;Loreto-di-Casinca;;NC84B11;1997-02-13 19:25:00;3;10000
1997;1385;0;2B;2B145;Loreto-di-Casinca;;NC84B1;1997-02-13 19:35:00;3;3000
1997;1339;0;2B;2B145;Loreto-di-Casinca;;NC84C21;1997-02-27 12:00:00;3;10000
1997;1328;0;2B;2B148;Lucciana;;NC84B65;1997-02-26 22:32:00;3;20000
1997;1343;0;2B;2B148;Lucciana;;NC84B64;1997-02-27 18:00:00;3;30000
1997;1368;0;2B;2B148;Lucciana;;NC84B62;1997-03-13 14:35:00;3;60000
1997;1346;0;2B;2B149;Lugo-di-Nazza;;NC80A14;1997-03-01 07:40:00;3;15000
1997;1431;0;2B;2B150;Lumio;;NC24G63;1997-03-11 13:45:00;3;5000
1997;1445;0;2B;2B150;Lumio;;NC24F75;1997-03-13 14:50:00;3;300
1997;1342;0;2B;2B166;Monte;;NC84B32;1997-02-27 09:50:00;3;30000
1997;1336;0;2B;2B166;Monte;;NC84B32;1997-02-27 13:45:00;3;30000
1997;1387;0;2B;2B168;Monticello;;NC44B8;1997-02-13 12:31:00;3;2000
1997;1901;0;2B;2B168;Monticello;;NC44C91;1997-10-12 15:35:00;3;100
1997;1395;0;2B;2B172;Murato;;NC64G7;1997-02-14 13:08:00;3;400
1997;1359;0;2B;2B172;Murato;;NC64K72;1997-03-10 17:32:00;3;10000
1997;1458;0;2B;2B172;Murato;;NC64G75;1997-03-20 13:00:00;3;1000
1997;1464;0;2B;2B172;Murato;;NC64G75;1997-03-20 13:00:00;3;20000
1997;1432;0;2B;2B173;Muro;;NC44A41;1997-03-11 14:30:00;3;3000
1997;1389;0;2B;2B188;Olmeta-di-Tuda;;NC66K0;1997-02-13 16:00:00;3;2000
1997;1390;0;2B;2B188;Olmeta-di-Tuda;;NC66K0;1997-02-13 16:00:00;3;2000
1997;1407;0;2B;2B188;Olmeta-di-Tuda;;NC66K0;1997-02-14 19:05:00;3;200
1997;1415;0;2B;2B188;Olmeta-di-Tuda;;NC66H0;1997-02-27 12:25:00;3;3000
1997;1335;0;2B;2B192;Olmo;;NC84B44;1997-02-27 14:30:00;3;50000
1997;1411;0;2B;2B201;Pancheraccia;;NC80C6;1997-02-27 17:07:00;3;5000
1997;1416;0;2B;2B205;Patrimonio;;NC66G5;1997-02-27 16:17:00;3;8000
1997;1802;0;2B;2B205;Patrimonio;;NC66K45;1997-09-25 13:00:00;3;4000
1997;1353;0;2B;2B206;Penta-Acquatella;;NC64L23;1997-03-10 18:35:00;3;20000
1997;1321;0;2B;2B207;Penta-di-Casinca;;NC84C11;1997-02-13 19:20:00;3;50000
1997;1329;0;2B;2B207;Penta-di-Casinca;;NC84E12;1997-02-26 22:20:00;3;10000
1997;1421;0;2B;2B207;Penta-di-Casinca;;NC84G14;1997-02-27 10:00:00;3;3000
1997;1338;0;2B;2B207;Penta-di-Casinca;;NC84D21;1997-02-27 13:14:00;3;70000
1997;1325;0;2B;2B208;Perelli;;NC82B31;1997-02-14 20:20:00;3;25000
1997;1334;0;2B;2B208;Perelli;;NC82B44;1997-02-27 15:30:00;3;10000
1997;1382;0;2B;2B208;Perelli;;NC82C3;1997-03-20 14:00:00;3;15000
1997;1374;0;2B;2B213;Pianello;;NC62L2;1997-03-19 08:21:00;3;60000
1997;1383;0;2B;2B214;Piano;;NC84B1;1997-02-12 17:43:00;3;1000
1997;1375;0;2B;2B214;Piano;;NC84A0;1997-03-19 15:12:00;3;120000
1997;1345;0;2B;2B225;Pietra-di-Verde;;NC82E21;1997-02-28 14:30:00;3;20000
1997;1425;0;2B;2B227;Pietricaggio;;NC62L31;1997-03-01 14:47:00;3;500
1997;1396;0;2B;2B239;Poggio-d'Oletta;;NC66K1;1997-02-14 16:56:00;3;50
1997;1340;0;2B;2B245;Porri;;NC84C01;1997-02-27 13:00:00;3;40000
1997;1386;0;2B;2B250;Prunelli-di-Casacconi;;NC84A4;1997-02-13 18:40:00;3;4000
1997;1429;0;2B;2B250;Prunelli-di-Casacconi;;NC84A42;1997-03-11 11:00:00;3;3000
1997;1459;0;2B;2B250;Prunelli-di-Casacconi;;NC84A31;1997-03-20 00:15:00;3;900
1997;1454;0;2B;2B257;Rapale;;NC66E12;1997-03-19 17:25:00;3;200
1997;1486;0;2B;2B261;Rogliano;;NC68K8;1997-04-08 15:00:00;3;500000
1997;1388;0;2B;2B265;Rutali;;NC64L8;1997-02-13 19:00:00;3;7000
1997;1398;0;2B;2B283;Solaro;;NB86D9;1997-02-14 14:45:00;3;200
1997;1319;0;2B;2B286;Sorbo-Ocagnano;;NC84D21;1997-02-13 19:35:00;3;60000
1997;1318;0;2B;2B286;Sorbo-Ocagnano;;NC84C22;1997-02-13 19:35:00;3;30000
1997;1337;0;2B;2B286;Sorbo-Ocagnano;;NC84D21;1997-02-27 12:00:00;3;10000
1997;1438;0;2B;2B289;Soveria;;NC66K25;1997-03-11 19:38:00;3;2500
1997;1366;0;2B;2B291;Stazzona;;NC82A72;1997-03-12 12:15:00;3;25000
1997;1322;0;2B;2B303;San-Giuliano;;NC82G22;1997-02-13 20:35:00;3;10000
1997;1412;0;2B;2B303;San-Giuliano;;NC82H1;1997-02-27 18:35:00;3;3000
1997;1357;0;2B;2B303;San-Giuliano;;NC82G31;1997-03-10 12:00:00;3;15000
1997;1430;0;2B;2B303;San-Giuliano;;NC82F32;1997-03-11 10:37:00;3;100
1997;1466;0;2B;2B303;San-Giuliano;;NC82G33;1997-03-23 15:40:00;3;5000
1997;1467;0;2B;2B303;San-Giuliano;;NC82G33;1997-03-23 15:40:00;3;5000
1997;1469;0;2B;2B303;San-Giuliano;;NC82G33;1997-03-23 15:30:00;3;30000
1997;1419;0;2B;2B304;San-Lorenzo;;NC62F84;1997-02-27 11:00:00;3;50
1997;1403;0;2B;2B307;Santa-Lucia-di-Moriani;;NC82E7;1997-02-14 19:40:00;3;5000
1997;1332;0;2B;2B311;Santa-Maria-Poggio;;NC82F51;1997-02-27 11:30:00;3;20000
1997;1331;0;2B;2B311;Santa-Maria-Poggio;;NC82F61;1997-02-27 13:50:00;3;20000
1997;1423;0;2B;2B313;San-Nicolao;;NC82G73;1997-03-01 14:50:00;3;500
1997;1358;0;2B;2B313;San-Nicolao;;NC82F73;1997-03-10 21:50:00;3;60000
1997;1428;0;2B;2B313;San-Nicolao;;NC82E71;1997-03-10 21:50:00;3;800
1997;1436;0;2B;2B313;San-Nicolao;;NC82E61;1997-03-11 13:50:00;3;100
1997;1370;0;2B;2B313;San-Nicolao;;NC82F6;1997-03-17 15:35:00;3;10005
1997;1406;0;2B;2B314;Santo-Pietro-di-Tenda;;NC66E2;1997-02-14 16:57:00;3;500
1997;1452;0;2B;2B314;Santo-Pietro-di-Tenda;;NC66E25;1997-03-19 10:05:00;3;100
1997;1453;0;2B;2B314;Santo-Pietro-di-Tenda;;NC66B01;1997-03-19 17:55:00;3;3000
1997;1372;0;2B;2B317;Santa-Reparata-di-Moriani;;NC82D6;1997-03-19 15:10:00;3;10000
1997;1420;0;2B;2B318;Taglio-Isolaccio;;NC84E01;1997-02-27 21:50:00;3;1000
1997;1355;0;2B;2B318;Taglio-Isolaccio;;NC82E91;1997-03-10 11:33:00;3;50000
1997;1356;0;2B;2B320;Tallone;;NC80C94;1997-03-10 16:19:00;3;50000
1997;1465;0;2B;2B321;Tarrano;;NC64G75;1997-03-22 13:00:00;3;4000
1997;1441;0;2B;2B328;Tox;;NC82C02;1997-03-13 14:50:00;3;1000
1997;1468;0;2B;2B335;Valle-di-Campoloro;;NC82F53;1997-03-23 11:05:00;3;40000
1997;1443;0;2B;2B339;Vallica;;NC44G45;1997-03-13 15:10:00;3;1000
1997;1373;0;2B;2B340;Velone-Orneto;;NC82F7;1997-03-19 21:00:00;3;10005
1997;1376;0;2B;2B343;Venzolasca;;NC84F4;1997-03-19 12:15:00;3;15000
1997;1384;0;2B;2B346;Vescovato;;NC84B3;1997-02-13 17:56:00;;6000
1997;1317;0;2B;2B346;Vescovato;;NC84C34;1997-02-13 18:30:00;3;10000
1997;1446;0;2B;2B346;Vescovato;;NC84C35;1997-03-13 11:19:00;3;6000
1997;1316;0;2B;2B350;Vignale;CAMPO;NC84A65;1997-02-13 15:30:00;3;20000
1997;1498;0;2B;2B354;Vivario;;NC60C6;1997-05-30 05:58:00;3;5000
1997;1352;0;2B;2B355;Volpajola;;NC64K41;1997-03-10 12:17:00;3;15000
1997;1520;0;2B;2B355;Volpajola;;NC64L4;1997-07-26 17:00:00;3;30000
1997;1404;0;2B;2B356;Zalana;;NC80B9;1997-02-14 16:36:00;3;10
1997;1405;0;2B;2B356;Zalana;;NC80B9;1997-02-14 16:36:00;3;50
1997;1364;0;2B;2B356;Zalana;;NC82A03;1997-03-11 15:50:00;3;10000
1997;1440;0;2B;2B356;Zalana;;NC82A03;1997-03-13 13:46:00;3;5000
1997;1705;0;2B;2B356;Zalana;;NC80B9;1997-09-14 16:36:00;3;2000
1997;1363;0;2B;2B361;Zilia;;NC24L32;1997-03-11 11:00:00;3;10000
1996;1252;0;2B;2B009;Aléria;;NC80E82;1996-08-17 16:35:00;3;2000
1996;1222;0;2B;2B009;Aléria;;NC80K21;1996-09-09 11:55:00;3;2000
1996;1265;0;2B;2B009;Aléria;;NC80G34;1996-09-28 15:10:00;3;500
1996;984;0;2B;2B020;Aregno;;NC24H7;1996-07-31 14:34:00;3;1000
1996;1012;0;2B;2B020;Aregno;;NC24L6;1996-08-03 20:00:00;3;50
1996;1004;0;2B;2B020;Aregno;;NC24K6;1996-08-03 22:32:00;3;20000
1996;1015;0;2B;2B020;Aregno;;NC24K7;1996-08-04 00:20:00;3;3000
1996;1014;0;2B;2B020;Aregno;;NC24L6;1996-08-04 14:19:00;3;100
1996;1038;0;2B;2B020;Aregno;;NC24K6;1996-08-12 15:50:00;3;15000
1996;1063;0;2B;2B020;Aregno;COL DE CAMP0;NC24K6;1996-08-14 00:25:00;3;2000
1996;1154;0;2B;2B020;Aregno;;NC24K7;1996-08-23 13:36:00;3;5000
1996;1160;0;2B;2B020;Aregno;;NC24L7;1996-08-23 17:10:00;3;1000
1996;1165;0;2B;2B020;Aregno;;NC24L6;1996-08-25 15:55:00;3;5000
1996;1170;0;2B;2B020;Aregno;;NC24L6;1996-08-25 15:55:00;3;200
1996;1173;0;2B;2B020;Aregno;;NC24L6;1996-08-25 15:55:00;3;500
1996;1256;0;2B;2B020;Aregno;;NC24L61;1996-08-25 15:55:00;3;15000
1996;1259;0;2B;2B023;Asco;;NC42H92;1996-08-25 18:22:00;3;25000
1996;1072;0;2B;2B033;Bastia;;NC86B5;1996-08-15 12:10:00;3;1000
1996;1079;0;2B;2B033;Bastia;ROUTE DE TEGHIME;NC86A4;1996-08-16 13:27:00;3;10000
1996;1142;0;2B;2B033;Bastia;;NC86A3;1996-08-21 17:00:00;3;5000
1996;1086;0;2B;2B036;Bigorno;;NC64G5;1996-08-16 10:47:00;3;10000
1996;1188;0;2B;2B036;Bigorno;BIGORNO;NC64G32;1996-08-28 13:11:00;3;450000
1996;1261;0;2B;2B036;Bigorno;;NC64G32;1996-08-28 13:11:00;3;450000
1996;1223;0;2B;2B036;Bigorno;;NC64G31;1996-09-09 13:42:00;3;10000
1996;1002;0;2B;2B039;Bisinchi;;NC64G2;1996-08-02 12:50:00;3;20000
1996;1023;0;2B;2B039;Bisinchi;;NC64H2;1996-08-06 11:45:00;3;50000
1996;1050;0;2B;2B039;Bisinchi;;NC64H3;1996-08-13 12:54:00;3;10
1996;1121;0;2B;2B039;Bisinchi;;NC64H2;1996-08-19 13:31:00;3;30000
1996;1200;0;2B;2B039;Bisinchi;;NC64G21;1996-08-29 12:30:00;3;1000
1996;1202;0;2B;2B039;Bisinchi;;NC64H31;1996-08-29 14:15:00;3;50000
1996;1214;0;2B;2B039;Bisinchi;;NC64G22;1996-09-01 11:45:00;3;100
1996;1235;0;2B;2B039;Bisinchi;;NC64G21;1996-09-10 12:38:00;3;1000
1996;997;0;2B;2B042;Borgo;;NC84D7;1996-07-31 13:39:00;3;30000
1996;1024;0;2B;2B042;Borgo;;NC84A8;1996-08-06 15:30:00;3;1000
1996;1035;0;2B;2B042;Borgo;;NC84B6;1996-08-10 13:00:00;3;3000
1996;1062;0;2B;2B042;Borgo;;NC84C7;1996-08-13 11:54:00;3;2000
1996;1101;0;2B;2B042;Borgo;HAMEAU DE PORETTA;NC84B7;1996-08-17 11:40:00;3;100
1996;1104;0;2B;2B042;Borgo;HAMEAU DE PORETTA;NC84F7;1996-08-17 15:00:00;3;7000
1996;1102;0;2B;2B042;Borgo;PRISON;NC84C8;1996-08-17 17:03:00;3;100
1996;1134;0;2B;2B042;Borgo;;NC84E8;1996-08-20 13:49:00;3;6000
1996;1148;0;2B;2B042;Borgo;;NC84A7;1996-08-21 09:25:00;3;10000
1996;1152;0;2B;2B042;Borgo;;NC84F8;1996-08-21 17:35:00;3;40000
1996;1208;0;2B;2B042;Borgo;;NC84A61;1996-08-30 12:34:00;3;300
1996;995;0;2B;2B049;Calenzana;;NC24H2;1996-07-31 13:19:00;3;5000
1996;1020;0;2B;2B049;Calenzana;;NC24G1;1996-08-05 16:15:00;3;5000
1996;1028;0;2B;2B049;Calenzana;;NC24K2;1996-08-06 14:00:00;3;400
1996;1029;0;2B;2B049;Calenzana;;NC24F1;1996-08-07 17:10:00;3;4000
1996;1046;0;2B;2B049;Calenzana;;NC24G3;1996-08-12 12:14:00;3;5000
1996;1047;0;2B;2B049;Calenzana;;NC24F1;1996-08-12 12:14:00;3;50000
1996;1048;0;2B;2B049;Calenzana;;NC24D1;1996-08-12 15:43:00;3;30000
1996;1049;0;2B;2B049;Calenzana;;NC24D1;1996-08-12 15:52:00;3;1000
1996;1056;0;2B;2B049;Calenzana;;NC24K1;1996-08-13 13:43:00;3;200000
1996;1122;0;2B;2B049;Calenzana;;NC22E9;1996-08-19 14:16:00;3;100000
1996;1172;0;2B;2B049;Calenzana;;NC24G3;1996-08-25 15:53:00;3;50
1996;1171;0;2B;2B049;Calenzana;;NC24F1;1996-08-25 17:15:00;3;5000
1996;1174;0;2B;2B049;Calenzana;;NC24H01;1996-08-26 12:48:00;3;5000
1996;1175;0;2B;2B049;Calenzana;;NC24H01;1996-08-26 12:48:00;3;5000
